tDate,Country,Vaccine,NumberOfVaccinated
2022-08-23,Chile,Pfizer/BioNTech,8061962
2022-08-23,Chile,Sinovac,25935921
2022-08-23,Czechia,Johnson&Johnson,413540
2022-08-23,Czechia,Moderna,1619168
2022-08-23,Czechia,Novavax,9823
2022-08-23,Czechia,Pfizer/BioNTech,14938140
2022-08-23,France,Johnson&Johnson,1089165
2022-08-23,France,Moderna,23908656
2022-08-23,France,Novavax,30903
2022-08-23,France,Pfizer/BioNTech,116308147
2022-08-23,Germany,Johnson&Johnson,3750153
2022-08-23,Germany,Moderna,31429915
2022-08-23,Germany,Novavax,139541
2022-08-23,Germany,Pfizer/BioNTech,136390870
2022-08-23,Italy,Moderna,34228231
2022-08-23,Italy,Novavax,42802
2022-08-23,Italy,Pfizer/BioNTech,92273332
2022-08-23,Japan,Moderna,73805577
2022-08-23,Japan,Novavax,154288
2022-08-23,Japan,Oxford/AstraZeneca,117705
2022-08-23,Japan,Pfizer/BioNTech,237033512
2022-08-23,South Korea,Johnson&Johnson,1544115
2022-08-23,South Korea,Moderna,25148602
2022-08-23,South Korea,Novavax,773681
2022-08-23,South Korea,Pfizer/BioNTech,80784185
