tDate,Country,Vaccine,NumberOfVaccinated
2022-04-29,Austria,Johnson&Johnson,364202
2022-04-29,Austria,Moderna,1591598
2022-04-29,Austria,Novavax,7601
2022-04-29,Austria,Oxford/AstraZeneca,1588863
2022-04-29,Austria,Pfizer/BioNTech,14720374
2022-04-29,Belgium,Johnson&Johnson,426324
2022-04-29,Belgium,Moderna,4270458
2022-04-29,Belgium,Novavax,141
2022-04-29,Belgium,Oxford/AstraZeneca,2847201
2022-04-29,Belgium,Pfizer/BioNTech,17512730
2022-04-29,Chile,CanSino,0
2022-04-29,Chile,Moderna,0
2022-04-29,Chile,Oxford/AstraZeneca,549654
2022-04-29,Chile,Pfizer/BioNTech,7956712
2022-04-29,Chile,Sinovac,25719535
2022-04-29,Czechia,Johnson&Johnson,412765
2022-04-29,Czechia,Moderna,1592961
2022-04-29,Czechia,Novavax,6548
2022-04-29,Czechia,Pfizer/BioNTech,14674745
2022-04-29,Finland,Johnson&Johnson,0
2022-04-29,Finland,Moderna,1897599
2022-04-29,Finland,Oxford/AstraZeneca,553790
2022-04-29,Finland,Pfizer/BioNTech,9320802
2022-04-29,France,Johnson&Johnson,1086883
2022-04-29,France,Moderna,23631134
2022-04-29,France,Oxford/AstraZeneca,7858769
2022-04-29,France,Pfizer/BioNTech,110394152
2022-04-29,Germany,Johnson&Johnson,3719696
2022-04-29,Germany,Moderna,30372502
2022-04-29,Germany,Novavax,110022
2022-04-29,Germany,Oxford/AstraZeneca,12876071
2022-04-29,Germany,Pfizer/BioNTech,131451993
2022-04-29,Ireland,Moderna,1178511
2022-04-29,Ireland,Pfizer/BioNTech,8161442
2022-04-29,Italy,Johnson&Johnson,1507494
2022-04-29,Italy,Moderna,33826224
2022-04-29,Italy,Novavax,39611
2022-04-29,Italy,Pfizer/BioNTech,89267371
2022-04-29,Latvia,Johnson&Johnson,293473
2022-04-29,Latvia,Moderna,713082
2022-04-29,Latvia,Novavax,333
2022-04-29,Latvia,Pfizer/BioNTech,1616156
2022-04-29,Luxembourg,Johnson&Johnson,41500
2022-04-29,Luxembourg,Moderna,301563
2022-04-29,Luxembourg,Novavax,325
2022-04-29,Luxembourg,Oxford/AstraZeneca,105219
2022-04-29,Luxembourg,Pfizer/BioNTech,698745
2022-04-29,Poland,Johnson&Johnson,2696871
2022-04-29,Poland,Moderna,3645957
2022-04-29,Poland,Novavax,8652
2022-04-29,Poland,Oxford/AstraZeneca,5289007
2022-04-29,Poland,Pfizer/BioNTech,38783638
2022-04-29,Portugal,Moderna,3609695
2022-04-29,Portugal,Oxford/AstraZeneca,2251698
2022-04-29,Portugal,Pfizer/BioNTech,15103527
2022-04-29,Portugal,Sinovac,3057
2022-04-29,Slovakia,Moderna,673242
2022-04-29,Slovakia,Novavax,1120
2022-04-29,Slovakia,Pfizer/BioNTech,5098382
2022-04-29,South Korea,Johnson&Johnson,1542950
2022-04-29,South Korea,Moderna,24458026
2022-04-29,South Korea,Novavax,380785
2022-04-29,South Korea,Oxford/AstraZeneca,20318866
2022-04-29,South Korea,Pfizer/BioNTech,76358022
2022-04-29,Spain,Johnson&Johnson,1980395
2022-04-29,Spain,Moderna,23713241
2022-04-29,Spain,Oxford/AstraZeneca,9792615
2022-04-29,Spain,Pfizer/BioNTech,65745183
2022-04-29,Sweden,Moderna,3491845
2022-04-29,Sweden,Novavax,520
2022-04-29,Sweden,Oxford/AstraZeneca,1328700
2022-04-29,Sweden,Pfizer/BioNTech,14848667
2022-04-29,United States,Johnson&Johnson,18698642
2022-04-29,United States,Moderna,216613745
2022-04-29,United States,Pfizer/BioNTech,339391558
