Date,Country,Vaccine,NumberOfVaccinated
2021-06-20,Chile,CanSino,218509
2021-06-20,Chile,Oxford/AstraZeneca,349278
2021-06-20,Chile,Pfizer/BioNTech,3982331
2021-06-20,Chile,Sinovac,16882757
2021-06-20,Czechia,Johnson&Johnson,78460
2021-06-20,Czechia,Moderna,628042
2021-06-20,Czechia,Oxford/AstraZeneca,674983
2021-06-20,Czechia,Pfizer/BioNTech,5864089
2021-06-20,France,Johnson&Johnson,499850
2021-06-20,France,Moderna,4397422
2021-06-20,France,Oxford/AstraZeneca,6305059
2021-06-20,France,Pfizer/BioNTech,37214107
2021-06-20,Germany,Johnson&Johnson,1667980
2021-06-20,Germany,Moderna,5606131
2021-06-20,Germany,Oxford/AstraZeneca,10518771
2021-06-20,Germany,Pfizer/BioNTech,48870140
2021-06-20,Iceland,Johnson&Johnson,38709
2021-06-20,Iceland,Moderna,34095
2021-06-20,Iceland,Oxford/AstraZeneca,81379
2021-06-20,Iceland,Pfizer/BioNTech,202483
2021-06-20,Italy,Johnson&Johnson,1185831
2021-06-20,Italy,Moderna,4350587
2021-06-20,Italy,Oxford/AstraZeneca,8283760
2021-06-20,Italy,Pfizer/BioNTech,32270682
2021-06-20,Latvia,Johnson&Johnson,48127
2021-06-20,Latvia,Moderna,189763
2021-06-20,Latvia,Oxford/AstraZeneca,265859
2021-06-20,Latvia,Pfizer/BioNTech,569431
2021-06-20,Lithuania,Johnson&Johnson,85700
2021-06-20,Lithuania,Moderna,191512
2021-06-20,Lithuania,Oxford/AstraZeneca,399694
2021-06-20,Lithuania,Pfizer/BioNTech,1414434
2021-06-20,Switzerland,Moderna,4150382
2021-06-20,Switzerland,Pfizer/BioNTech,2595961
2021-06-20,United States,Johnson&Johnson,11986595
2021-06-20,United States,Moderna,131213452
2021-06-20,United States,Pfizer/BioNTech,174521867
