tDate,Country,Vaccine,NumberOfVaccinated
2021-04-18,Chile,Pfizer/BioNTech,1762033
2021-04-18,Chile,Sinovac,11391179
2021-04-18,Czechia,Moderna,270191
2021-04-18,Czechia,Oxford/AstraZeneca,316668
2021-04-18,Czechia,Pfizer/BioNTech,1906849
2021-04-18,France,Moderna,1334049
2021-04-18,France,Oxford/AstraZeneca,3489468
2021-04-18,France,Pfizer/BioNTech,12469359
2021-04-18,Germany,Johnson&Johnson,23
2021-04-18,Germany,Moderna,1218391
2021-04-18,Germany,Oxford/AstraZeneca,4607159
2021-04-18,Germany,Pfizer/BioNTech,16335946
2021-04-18,Iceland,Johnson&Johnson,0
2021-04-18,Iceland,Moderna,8159
2021-04-18,Iceland,Oxford/AstraZeneca,23983
2021-04-18,Iceland,Pfizer/BioNTech,68251
2021-04-18,Italy,Moderna,1046854
2021-04-18,Italy,Oxford/AstraZeneca,3347083
2021-04-18,Italy,Pfizer/BioNTech,11097226
2021-04-18,Latvia,Moderna,36992
2021-04-18,Latvia,Oxford/AstraZeneca,126473
2021-04-18,Latvia,Pfizer/BioNTech,52785
2021-04-18,Lithuania,Moderna,60940
2021-04-18,Lithuania,Oxford/AstraZeneca,185841
2021-04-18,Lithuania,Pfizer/BioNTech,532354
2021-04-18,Switzerland,Moderna,1028868
2021-04-18,Switzerland,Pfizer/BioNTech,1069882
2021-04-18,United States,Johnson&Johnson,7935549
2021-04-18,United States,Moderna,92181455
2021-04-18,United States,Pfizer/BioNTech,109122092
