tDate,Country,Vaccine,NumberOfVaccinated
2022-07-11,Chile,Pfizer/BioNTech,8025077
2022-07-11,Chile,Sinovac,25880055
2022-07-11,Czechia,Johnson&Johnson,413122
2022-07-11,Czechia,Moderna,1602797
2022-07-11,Czechia,Novavax,8840
2022-07-11,Czechia,Pfizer/BioNTech,14769458
2022-07-11,France,Johnson&Johnson,1088365
2022-07-11,France,Moderna,23819707
2022-07-11,France,Novavax,27060
2022-07-11,France,Pfizer/BioNTech,114283144
2022-07-11,Germany,Johnson&Johnson,3748203
2022-07-11,Germany,Moderna,31268100
2022-07-11,Germany,Novavax,132033
2022-07-11,Germany,Oxford/AstraZeneca,12794654
2022-07-11,Germany,Pfizer/BioNTech,135234465
2022-07-11,Italy,Moderna,34221081
2022-07-11,Italy,Novavax,42479
2022-07-11,Italy,Pfizer/BioNTech,90599356
2022-07-11,Japan,Moderna,65794201
2022-07-11,Japan,Novavax,49403
2022-07-11,Japan,Oxford/AstraZeneca,117575
2022-07-11,Japan,Pfizer/BioNTech,222058716
2022-07-11,Latvia,Johnson&Johnson,293843
2022-07-11,Latvia,Moderna,715409
2022-07-11,Latvia,Novavax,438
2022-07-11,Latvia,Pfizer/BioNTech,1624384
2022-07-11,South Korea,Johnson&Johnson,1543677
2022-07-11,South Korea,Moderna,24754074
2022-07-11,South Korea,Novavax,588521
2022-07-11,South Korea,Pfizer/BioNTech,78749919
2022-07-11,Switzerland,Johnson&Johnson,61596
2022-07-11,Switzerland,Moderna,9829812
2022-07-11,Switzerland,Pfizer/BioNTech,5886673
