tDate,Country,Vaccine,NumberOfVaccinated
2022-05-15,Chile,CanSino,0
2022-05-15,Chile,Moderna,0
2022-05-15,Chile,Oxford/AstraZeneca,549679
2022-05-15,Chile,Pfizer/BioNTech,7969947
2022-05-15,Chile,Sinovac,25753541
2022-05-15,Czechia,Moderna,1595707
2022-05-15,Czechia,Novavax,7256
2022-05-15,Czechia,Pfizer/BioNTech,14702116
2022-05-15,France,Johnson&Johnson,1087283
2022-05-15,France,Moderna,23666542
2022-05-15,France,Novavax,18251
2022-05-15,France,Oxford/AstraZeneca,7859168
2022-05-15,France,Pfizer/BioNTech,111393374
2022-05-15,Germany,Johnson&Johnson,3720744
2022-05-15,Germany,Moderna,30494799
2022-05-15,Germany,Novavax,117227
2022-05-15,Germany,Oxford/AstraZeneca,12877177
2022-05-15,Germany,Pfizer/BioNTech,132218860
2022-05-15,Italy,Moderna,33960586
2022-05-15,Italy,Novavax,40785
2022-05-15,Italy,Pfizer/BioNTech,89657383
2022-05-15,Latvia,Pfizer/BioNTech,1618417
2022-05-15,South Korea,Johnson&Johnson,1543148
2022-05-15,South Korea,Moderna,24602206
2022-05-15,South Korea,Novavax,470193
2022-05-15,South Korea,Oxford/AstraZeneca,20319730
2022-05-15,South Korea,Pfizer/BioNTech,77683392
2022-05-15,Switzerland,Johnson&Johnson,60684
2022-05-15,Switzerland,Moderna,9789705
2022-05-15,Switzerland,Pfizer/BioNTech,5833484
2022-05-15,United States,Johnson&Johnson,18746828
2022-05-15,United States,Moderna,219297720
2022-05-15,United States,Pfizer/BioNTech,343060118
