Date,Country,Vaccine,NumberOfVaccinated
2021-09-09,Chile,CanSino,555791
2021-09-09,Chile,Oxford/AstraZeneca,496025
2021-09-09,Chile,Pfizer/BioNTech,7243330
2021-09-09,Chile,Sinovac,19514033
2021-09-09,Czechia,Johnson&Johnson,213125
2021-09-09,Czechia,Moderna,905637
2021-09-09,Czechia,Oxford/AstraZeneca,879624
2021-09-09,Czechia,Pfizer/BioNTech,9613883
2021-09-09,France,Johnson&Johnson,1028015
2021-09-09,France,Moderna,9568317
2021-09-09,France,Oxford/AstraZeneca,7783496
2021-09-09,France,Pfizer/BioNTech,72498963
2021-09-09,Germany,Johnson&Johnson,2965353
2021-09-09,Germany,Moderna,9499917
2021-09-09,Germany,Oxford/AstraZeneca,12669838
2021-09-09,Germany,Pfizer/BioNTech,78738365
2021-09-09,Iceland,Johnson&Johnson,53753
2021-09-09,Iceland,Moderna,62266
2021-09-09,Iceland,Oxford/AstraZeneca,115422
2021-09-09,Iceland,Pfizer/BioNTech,304066
2021-09-09,Italy,Johnson&Johnson,1454519
2021-09-09,Italy,Moderna,9807532
2021-09-09,Italy,Oxford/AstraZeneca,12130050
2021-09-09,Italy,Pfizer/BioNTech,56923974
2021-09-09,Latvia,Johnson&Johnson,111764
2021-09-09,Latvia,Moderna,236847
2021-09-09,Latvia,Oxford/AstraZeneca,287920
2021-09-09,Latvia,Pfizer/BioNTech,910255
2021-09-09,Lithuania,Johnson&Johnson,363290
2021-09-09,Lithuania,Moderna,253470
2021-09-09,Lithuania,Oxford/AstraZeneca,532340
2021-09-09,Lithuania,Pfizer/BioNTech,2101971
2021-09-09,South Korea,Johnson&Johnson,1313702
2021-09-09,South Korea,Moderna,3295960
2021-09-09,South Korea,Oxford/AstraZeneca,21389495
2021-09-09,South Korea,Pfizer/BioNTech,24247364
2021-09-09,Switzerland,Moderna,6524376
2021-09-09,Switzerland,Pfizer/BioNTech,3314127
2021-09-09,United States,Johnson&Johnson,14582801
2021-09-09,United States,Moderna,147523191
2021-09-09,United States,Pfizer/BioNTech,215153880
