Date,Country,Vaccine,NumberOfVaccinated
2021-09-20,Chile,CanSino,561744
2021-09-20,Chile,Oxford/AstraZeneca,500578
2021-09-20,Chile,Pfizer/BioNTech,7272268
2021-09-20,Chile,Sinovac,19881699
2021-09-20,Czechia,Johnson&Johnson,226071
2021-09-20,Czechia,Moderna,913864
2021-09-20,Czechia,Oxford/AstraZeneca,881000
2021-09-20,Czechia,Pfizer/BioNTech,9709778
2021-09-20,France,Johnson&Johnson,1036842
2021-09-20,France,Moderna,10035705
2021-09-20,France,Oxford/AstraZeneca,7786515
2021-09-20,France,Pfizer/BioNTech,74341144
2021-09-20,Germany,Johnson&Johnson,3092146
2021-09-20,Germany,Moderna,9601471
2021-09-20,Germany,Oxford/AstraZeneca,12681742
2021-09-20,Germany,Pfizer/BioNTech,80504331
2021-09-20,Iceland,Johnson&Johnson,53816
2021-09-20,Iceland,Moderna,62382
2021-09-20,Iceland,Oxford/AstraZeneca,115455
2021-09-20,Iceland,Pfizer/BioNTech,317301
2021-09-20,Italy,Johnson&Johnson,1465413
2021-09-20,Italy,Moderna,10314302
2021-09-20,Italy,Oxford/AstraZeneca,12140474
2021-09-20,Italy,Pfizer/BioNTech,58792861
2021-09-20,Latvia,Johnson&Johnson,101626
2021-09-20,Latvia,Moderna,93516
2021-09-20,Latvia,Oxford/AstraZeneca,118882
2021-09-20,Latvia,Pfizer/BioNTech,572795
2021-09-20,Lithuania,Johnson&Johnson,371522
2021-09-20,Lithuania,Moderna,259756
2021-09-20,Lithuania,Oxford/AstraZeneca,533296
2021-09-20,Lithuania,Pfizer/BioNTech,2174801
2021-09-20,South Korea,Johnson&Johnson,1415783
2021-09-20,South Korea,Moderna,5295138
2021-09-20,South Korea,Oxford/AstraZeneca,21406809
2021-09-20,South Korea,Pfizer/BioNTech,29193181
2021-09-20,Switzerland,Moderna,6726426
2021-09-20,Switzerland,Pfizer/BioNTech,3441003
2021-09-20,United States,Johnson&Johnson,14850165
2021-09-20,United States,Moderna,149941346
2021-09-20,United States,Pfizer/BioNTech,221070020
