tDate,Country,Vaccine,NumberOfVaccinated
2021-08-28,Chile,CanSino,536918
2021-08-28,Chile,Oxford/AstraZeneca,486070
2021-08-28,Chile,Pfizer/BioNTech,7148453
2021-08-28,Chile,Sinovac,19157521
2021-08-28,Czechia,Johnson&Johnson,197380
2021-08-28,Czechia,Moderna,893393
2021-08-28,Czechia,Oxford/AstraZeneca,877875
2021-08-28,Czechia,Pfizer/BioNTech,9450306
2021-08-28,France,Johnson&Johnson,1006683
2021-08-28,France,Moderna,8885101
2021-08-28,France,Oxford/AstraZeneca,7772962
2021-08-28,France,Pfizer/BioNTech,69234594
2021-08-28,Germany,Johnson&Johnson,2824185
2021-08-28,Germany,Moderna,9357975
2021-08-28,Germany,Oxford/AstraZeneca,12642306
2021-08-28,Germany,Pfizer/BioNTech,76585279
2021-08-28,Iceland,Johnson&Johnson,53665
2021-08-28,Iceland,Moderna,60266
2021-08-28,Iceland,Oxford/AstraZeneca,115394
2021-08-28,Iceland,Pfizer/BioNTech,298076
2021-08-28,Italy,Johnson&Johnson,1432844
2021-08-28,Italy,Moderna,8905240
2021-08-28,Italy,Oxford/AstraZeneca,12105186
2021-08-28,Italy,Pfizer/BioNTech,54621656
2021-08-28,Latvia,Johnson&Johnson,112717
2021-08-28,Latvia,Moderna,232262
2021-08-28,Latvia,Pfizer/BioNTech,858228
2021-08-28,Lithuania,Johnson&Johnson,344920
2021-08-28,Lithuania,Moderna,245454
2021-08-28,Lithuania,Oxford/AstraZeneca,530217
2021-08-28,Lithuania,Pfizer/BioNTech,2020031
2021-08-28,South Korea,Johnson&Johnson,1177606
2021-08-28,South Korea,Moderna,2414323
2021-08-28,South Korea,Oxford/AstraZeneca,18968915
2021-08-28,South Korea,Pfizer/BioNTech,19493596
2021-08-28,Switzerland,Moderna,6357335
2021-08-28,Switzerland,Pfizer/BioNTech,3209840
2021-08-28,United States,Johnson&Johnson,14301768
2021-08-28,United States,Moderna,144863997
2021-08-28,United States,Pfizer/BioNTech,208396423
