tDate,Country,Vaccine,NumberOfVaccinated
2022-12-27,Czechia,Moderna,1640665
2022-12-27,Czechia,Novavax,11039
2022-12-27,Czechia,Pfizer/BioNTech,15635993
2022-12-27,France,Moderna,24095589
2022-12-27,France,Novavax,36699
2022-12-27,France,Pfizer/BioNTech,120223419
2022-12-27,France,Sanofi/GSK,118
2022-12-27,Germany,Johnson&Johnson,3756939
2022-12-27,Germany,Moderna,31559413
2022-12-27,Germany,Novavax,156689
2022-12-27,Germany,Pfizer/BioNTech,137945936
2022-12-27,Germany,Valneva,5279
2022-12-27,Italy,Moderna,34282344
2022-12-27,Italy,Pfizer/BioNTech,95326985
2022-12-27,Japan,Moderna,82707073
2022-12-27,Japan,Novavax,277388
2022-12-27,Japan,Pfizer/BioNTech,287341670
2022-12-27,South Korea,Johnson&Johnson,1518189
2022-12-27,South Korea,Novavax,253064
2022-12-27,South Korea,Pfizer/BioNTech,52599680
2022-12-27,South Korea,SKYCovione,434
