tDate,Country,Vaccine,NumberOfVaccinated
2022-03-29,Austria,Johnson&Johnson,363624
2022-03-29,Austria,Moderna,1586015
2022-03-29,Austria,Novavax,5018
2022-03-29,Austria,Oxford/AstraZeneca,1588315
2022-03-29,Austria,Pfizer/BioNTech,14607703
2022-03-29,Belgium,Johnson&Johnson,425901
2022-03-29,Belgium,Moderna,4268651
2022-03-29,Belgium,Novavax,68
2022-03-29,Belgium,Oxford/AstraZeneca,2846864
2022-03-29,Belgium,Pfizer/BioNTech,17473274
2022-03-29,Chile,CanSino,574505
2022-03-29,Chile,Oxford/AstraZeneca,549449
2022-03-29,Chile,Pfizer/BioNTech,7922664
2022-03-29,Chile,Sinovac,25632315
2022-03-29,Czechia,Johnson&Johnson,412627
2022-03-29,Czechia,Moderna,1584992
2022-03-29,Czechia,Novavax,3059
2022-03-29,Czechia,Pfizer/BioNTech,14605029
2022-03-29,Finland,Johnson&Johnson,0
2022-03-29,Finland,Moderna,1889947
2022-03-29,Finland,Oxford/AstraZeneca,553787
2022-03-29,Finland,Pfizer/BioNTech,9260267
2022-03-29,France,Johnson&Johnson,1086069
2022-03-29,France,Moderna,23540033
2022-03-29,France,Oxford/AstraZeneca,7857966
2022-03-29,France,Pfizer/BioNTech,109239027
2022-03-29,Germany,Johnson&Johnson,3628170
2022-03-29,Germany,Moderna,29440809
2022-03-29,Germany,Novavax,78498
2022-03-29,Germany,Oxford/AstraZeneca,12758079
2022-03-29,Germany,Pfizer/BioNTech,126055735
2022-03-29,Italy,Moderna,33612792
2022-03-29,Italy,Novavax,30021
2022-03-29,Italy,Pfizer/BioNTech,88558402
2022-03-29,Latvia,Johnson&Johnson,293193
2022-03-29,Latvia,Moderna,710580
2022-03-29,Latvia,Novavax,203
2022-03-29,Latvia,Pfizer/BioNTech,1608697
2022-03-29,Luxembourg,Johnson&Johnson,41497
2022-03-29,Luxembourg,Moderna,300327
2022-03-29,Luxembourg,Novavax,177
2022-03-29,Luxembourg,Oxford/AstraZeneca,105219
2022-03-29,Luxembourg,Pfizer/BioNTech,697238
2022-03-29,Poland,Johnson&Johnson,2685838
2022-03-29,Poland,Moderna,3636014
2022-03-29,Poland,Novavax,5039
2022-03-29,Poland,Oxford/AstraZeneca,5288996
2022-03-29,Poland,Pfizer/BioNTech,38579465
2022-03-29,Slovakia,Moderna,672408
2022-03-29,Slovakia,Novavax,428
2022-03-29,Slovakia,Pfizer/BioNTech,5085113
2022-03-29,South Korea,Johnson&Johnson,1542397
2022-03-29,South Korea,Moderna,24228260
2022-03-29,South Korea,Novavax,184533
2022-03-29,South Korea,Oxford/AstraZeneca,20316143
2022-03-29,South Korea,Pfizer/BioNTech,74177803
2022-03-29,Switzerland,Johnson&Johnson,60058
2022-03-29,Switzerland,Moderna,9763491
2022-03-29,Switzerland,Pfizer/BioNTech,5797622
2022-03-29,United States,Johnson&Johnson,18563903
2022-03-29,United States,Moderna,210341785
2022-03-29,United States,Pfizer/BioNTech,330748673
