tDate,Country,Vaccine,NumberOfVaccinated
2021-07-15,Chile,CanSino,492197
2021-07-15,Chile,Oxford/AstraZeneca,394122
2021-07-15,Chile,Pfizer/BioNTech,5637342
2021-07-15,Chile,Sinovac,18210863
2021-07-15,Czechia,Johnson&Johnson,104922
2021-07-15,Czechia,Moderna,798923
2021-07-15,Czechia,Oxford/AstraZeneca,805430
2021-07-15,Czechia,Pfizer/BioNTech,7645654
2021-07-15,France,Johnson&Johnson,664614
2021-07-15,France,Moderna,5941848
2021-07-15,France,Oxford/AstraZeneca,7409207
2021-07-15,France,Pfizer/BioNTech,49159193
2021-07-15,Germany,Johnson&Johnson,2194064
2021-07-15,Germany,Moderna,7758125
2021-07-15,Germany,Oxford/AstraZeneca,12212381
2021-07-15,Germany,Pfizer/BioNTech,62862981
2021-07-15,Italy,Johnson&Johnson,1285693
2021-07-15,Italy,Moderna,5872130
2021-07-15,Italy,Oxford/AstraZeneca,10279952
2021-07-15,Italy,Pfizer/BioNTech,42571755
2021-07-15,Japan,Moderna,2467281
2021-07-15,Japan,Pfizer/BioNTech,65954391
2021-07-15,Latvia,Johnson&Johnson,84569
2021-07-15,Latvia,Moderna,214025
2021-07-15,Latvia,Oxford/AstraZeneca,292477
2021-07-15,Latvia,Pfizer/BioNTech,676079
2021-07-15,Lithuania,Johnson&Johnson,132314
2021-07-15,Lithuania,Moderna,213697
2021-07-15,Lithuania,Oxford/AstraZeneca,479721
2021-07-15,Lithuania,Pfizer/BioNTech,1634475
2021-07-15,Switzerland,Moderna,5501388
2021-07-15,Switzerland,Pfizer/BioNTech,2886116
2021-07-15,United States,Johnson&Johnson,12936594
2021-07-15,United States,Moderna,136332425
2021-07-15,United States,Pfizer/BioNTech,186509204
