tDate,Country,Vaccine,NumberOfVaccinated
2022-04-18,Chile,CanSino,574561
2022-04-18,Chile,Oxford/AstraZeneca,549586
2022-04-18,Chile,Pfizer/BioNTech,7946141
2022-04-18,Chile,Sinovac,25691132
2022-04-18,Czechia,Novavax,5394
2022-04-18,France,Johnson&Johnson,1086616
2022-04-18,France,Moderna,23600617
2022-04-18,France,Oxford/AstraZeneca,7858507
2022-04-18,France,Pfizer/BioNTech,109937347
2022-04-18,Germany,Johnson&Johnson,3629083
2022-04-18,Germany,Moderna,29517778
2022-04-18,Germany,Novavax,100121
2022-04-18,Germany,Oxford/AstraZeneca,12758833
2022-04-18,Germany,Pfizer/BioNTech,126539325
2022-04-18,Italy,Moderna,33726592
2022-04-18,Italy,Novavax,37723
2022-04-18,Italy,Pfizer/BioNTech,88948733
2022-04-18,Latvia,Johnson&Johnson,293354
2022-04-18,Latvia,Pfizer/BioNTech,1613394
2022-04-18,South Korea,Johnson&Johnson,1542811
2022-04-18,South Korea,Moderna,24284830
2022-04-18,South Korea,Novavax,231068
2022-04-18,South Korea,Oxford/AstraZeneca,20318161
2022-04-18,South Korea,Pfizer/BioNTech,74502919
2022-04-18,Switzerland,Johnson&Johnson,60368
2022-04-18,Switzerland,Moderna,9773813
2022-04-18,Switzerland,Pfizer/BioNTech,5814663
2022-04-18,United States,Johnson&Johnson,18652610
2022-04-18,United States,Moderna,214191561
2022-04-18,United States,Pfizer/BioNTech,336252416
