tDate,Country,Vaccine,NumberOfVaccinated
2021-09-23,Chile,CanSino,563909
2021-09-23,Chile,Oxford/AstraZeneca,504168
2021-09-23,Chile,Pfizer/BioNTech,7282497
2021-09-23,Chile,Sinovac,20106066
2021-09-23,Czechia,Johnson&Johnson,229605
2021-09-23,Czechia,Moderna,916182
2021-09-23,Czechia,Oxford/AstraZeneca,881193
2021-09-23,Czechia,Pfizer/BioNTech,9734130
2021-09-23,France,Johnson&Johnson,1038032
2021-09-23,France,Moderna,10169247
2021-09-23,France,Oxford/AstraZeneca,7787568
2021-09-23,France,Pfizer/BioNTech,74838274
2021-09-23,Germany,Johnson&Johnson,3127240
2021-09-23,Germany,Moderna,9627282
2021-09-23,Germany,Oxford/AstraZeneca,12684711
2021-09-23,Germany,Pfizer/BioNTech,81227494
2021-09-23,Italy,Johnson&Johnson,1468628
2021-09-23,Italy,Moderna,10442790
2021-09-23,Italy,Oxford/AstraZeneca,12142711
2021-09-23,Italy,Pfizer/BioNTech,59392320
2021-09-23,Latvia,Johnson&Johnson,117263
2021-09-23,Latvia,Moderna,243428
2021-09-23,Latvia,Oxford/AstraZeneca,275058
2021-09-23,Latvia,Pfizer/BioNTech,967345
2021-09-23,South Korea,Johnson&Johnson,1420965
2021-09-23,South Korea,Moderna,5690699
2021-09-23,South Korea,Oxford/AstraZeneca,21418161
2021-09-23,South Korea,Pfizer/BioNTech,29772843
2021-09-23,Switzerland,Moderna,6785358
2021-09-23,Switzerland,Pfizer/BioNTech,3482418
2021-09-23,United States,Johnson&Johnson,14876579
2021-09-23,United States,Moderna,150415654
2021-09-23,United States,Pfizer/BioNTech,222148207
