tDate,Country,Vaccine,NumberOfVaccinated
2022-05-03,Chile,CanSino,0
2022-05-03,Chile,Moderna,0
2022-05-03,Chile,Oxford/AstraZeneca,549662
2022-05-03,Chile,Pfizer/BioNTech,7958913
2022-05-03,Chile,Sinovac,25725299
2022-05-03,Czechia,Johnson&Johnson,412780
2022-05-03,Czechia,Moderna,1593500
2022-05-03,Czechia,Novavax,6676
2022-05-03,Czechia,Pfizer/BioNTech,14678609
2022-05-03,France,Johnson&Johnson,1087006
2022-05-03,France,Moderna,23638701
2022-05-03,France,Novavax,15857
2022-05-03,France,Oxford/AstraZeneca,7858852
2022-05-03,France,Pfizer/BioNTech,110950611
2022-05-03,Germany,Johnson&Johnson,3719991
2022-05-03,Germany,Moderna,30399465
2022-05-03,Germany,Novavax,112123
2022-05-03,Germany,Oxford/AstraZeneca,12876476
2022-05-03,Germany,Pfizer/BioNTech,131593981
2022-05-03,Italy,Johnson&Johnson,1507517
2022-05-03,Italy,Moderna,33857433
2022-05-03,Italy,Novavax,39949
2022-05-03,Italy,Pfizer/BioNTech,89352577
2022-05-03,Latvia,Johnson&Johnson,293510
2022-05-03,Latvia,Moderna,713222
2022-05-03,Latvia,Novavax,336
2022-05-03,Latvia,Pfizer/BioNTech,1616639
2022-05-03,South Korea,Johnson&Johnson,1543002
2022-05-03,South Korea,Moderna,24492058
2022-05-03,South Korea,Novavax,404312
2022-05-03,South Korea,Oxford/AstraZeneca,20319156
2022-05-03,South Korea,Pfizer/BioNTech,76735559
2022-05-03,United States,Johnson&Johnson,18714926
2022-05-03,United States,Moderna,217319038
2022-05-03,United States,Pfizer/BioNTech,340349558
