tDate,Country,Vaccine,NumberOfVaccinated
2022-11-27,Czechia,Pfizer/BioNTech,15581207
2022-11-27,France,Moderna,24044527
2022-11-27,France,Novavax,35071
2022-11-27,France,Pfizer/BioNTech,118648054
2022-11-27,Germany,Johnson&Johnson,3754587
2022-11-27,Germany,Moderna,31552879
2022-11-27,Germany,Novavax,154418
2022-11-27,Germany,Pfizer/BioNTech,137863311
2022-11-27,Germany,Valneva,4078
2022-11-27,Italy,Moderna,34265292
2022-11-27,Italy,Pfizer/BioNTech,94706201
2022-11-27,Japan,Moderna,81218951
2022-11-27,Japan,Novavax,253987
2022-11-27,Japan,Pfizer/BioNTech,266371418
2022-11-27,South Korea,Moderna,25275823
2022-11-27,South Korea,Novavax,875515
2022-11-27,South Korea,Pfizer/BioNTech,81400400
