tDate,Country,Vaccine,NumberOfVaccinated
2022-10-23,Czechia,Moderna,1636001
2022-10-23,Czechia,Novavax,10542
2022-10-23,Czechia,Pfizer/BioNTech,15360248
2022-10-23,France,Moderna,23940197
2022-10-23,France,Novavax,33659
2022-10-23,France,Pfizer/BioNTech,117310734
2022-10-23,Germany,Moderna,31545782
2022-10-23,Germany,Novavax,150736
2022-10-23,Germany,Pfizer/BioNTech,137666408
2022-10-23,Germany,Valneva,2037
2022-10-23,Italy,Moderna,34247574
2022-10-23,Italy,Pfizer/BioNTech,93593823
2022-10-23,Japan,Moderna,79424943
2022-10-23,Japan,Novavax,229473
2022-10-23,Japan,Pfizer/BioNTech,249529680
2022-10-23,South Korea,Moderna,25256559
2022-10-23,South Korea,Novavax,846711
2022-10-23,South Korea,Pfizer/BioNTech,81292426
