tDate,Country,Vaccine,NumberOfVaccinated
2021-05-15,Chile,Oxford/AstraZeneca,90539
2021-05-15,Chile,Pfizer/BioNTech,2620313
2021-05-15,Chile,Sinovac,13866564
2021-05-15,Czechia,Johnson&Johnson,22803
2021-05-15,Czechia,Moderna,394427
2021-05-15,Czechia,Oxford/AstraZeneca,442022
2021-05-15,Czechia,Pfizer/BioNTech,3275694
2021-05-15,France,Johnson&Johnson,157817
2021-05-15,France,Moderna,2568755
2021-05-15,France,Oxford/AstraZeneca,4397876
2021-05-15,France,Pfizer/BioNTech,21996591
2021-05-15,Germany,Johnson&Johnson,52210
2021-05-15,Germany,Moderna,2805777
2021-05-15,Germany,Oxford/AstraZeneca,7665578
2021-05-15,Germany,Pfizer/BioNTech,29520770
2021-05-15,Iceland,Johnson&Johnson,8883
2021-05-15,Iceland,Moderna,15358
2021-05-15,Iceland,Oxford/AstraZeneca,62421
2021-05-15,Iceland,Pfizer/BioNTech,117908
2021-05-15,Italy,Johnson&Johnson,245005
2021-05-15,Italy,Moderna,2250575
2021-05-15,Italy,Oxford/AstraZeneca,5855889
2021-05-15,Italy,Pfizer/BioNTech,18894338
2021-05-15,Latvia,Johnson&Johnson,3138
2021-05-15,Latvia,Moderna,105011
2021-05-15,Latvia,Oxford/AstraZeneca,169953
2021-05-15,Latvia,Pfizer/BioNTech,239195
2021-05-15,Lithuania,Johnson&Johnson,8446
2021-05-15,Lithuania,Moderna,113875
2021-05-15,Lithuania,Oxford/AstraZeneca,285051
2021-05-15,Lithuania,Pfizer/BioNTech,912058
2021-05-15,Switzerland,Moderna,1953742
2021-05-15,Switzerland,Pfizer/BioNTech,1772870
2021-05-15,United States,Johnson&Johnson,9558399
2021-05-15,United States,Moderna,116066454
2021-05-15,United States,Pfizer/BioNTech,145007116
