Date,Country,Vaccine,NumberOfVaccinated
2021-04-29,Chile,Oxford/AstraZeneca,10143
2021-04-29,Chile,Pfizer/BioNTech,2138327
2021-04-29,Chile,Sinovac,12648241
2021-04-29,Czechia,Johnson&Johnson,4809
2021-04-29,Czechia,Moderna,327910
2021-04-29,Czechia,Oxford/AstraZeneca,375965
2021-04-29,Czechia,Pfizer/BioNTech,2403733
2021-04-29,France,Johnson&Johnson,40304
2021-04-29,France,Moderna,1785647
2021-04-29,France,Oxford/AstraZeneca,3901855
2021-04-29,France,Pfizer/BioNTech,15969696
2021-04-29,Germany,Johnson&Johnson,2191
2021-04-29,Germany,Moderna,1714955
2021-04-29,Germany,Oxford/AstraZeneca,5800915
2021-04-29,Germany,Pfizer/BioNTech,21446201
2021-04-29,Iceland,Johnson&Johnson,376
2021-04-29,Iceland,Moderna,12474
2021-04-29,Iceland,Oxford/AstraZeneca,44592
2021-04-29,Iceland,Pfizer/BioNTech,88037
2021-04-29,Italy,Johnson&Johnson,50788
2021-04-29,Italy,Moderna,1458727
2021-04-29,Italy,Oxford/AstraZeneca,4296468
2021-04-29,Italy,Pfizer/BioNTech,13810955
2021-04-29,Latvia,Johnson&Johnson,236
2021-04-29,Latvia,Moderna,71974
2021-04-29,Latvia,Oxford/AstraZeneca,142129
2021-04-29,Latvia,Pfizer/BioNTech,92403
2021-04-29,Lithuania,Johnson&Johnson,328
2021-04-29,Lithuania,Moderna,77880
2021-04-29,Lithuania,Oxford/AstraZeneca,211681
2021-04-29,Lithuania,Pfizer/BioNTech,659888
2021-04-29,Switzerland,Moderna,1361039
2021-04-29,Switzerland,Pfizer/BioNTech,1374282
2021-04-29,United States,Johnson&Johnson,8166410
2021-04-29,United States,Moderna,103474188
2021-04-29,United States,Pfizer/BioNTech,125540172
