Date,Country,Vaccine,NumberOfVaccinated
2021-06-13,Chile,CanSino,201008
2021-06-13,Chile,Oxford/AstraZeneca,371501
2021-06-13,Chile,Pfizer/BioNTech,3687016
2021-06-13,Chile,Sinovac,16186909
2021-06-13,Czechia,Johnson&Johnson,67100
2021-06-13,Czechia,Moderna,581680
2021-06-13,Czechia,Oxford/AstraZeneca,634911
2021-06-13,Czechia,Pfizer/BioNTech,5280621
2021-06-13,France,Johnson&Johnson,445158
2021-06-13,France,Moderna,4035488
2021-06-13,France,Oxford/AstraZeneca,5842910
2021-06-13,France,Pfizer/BioNTech,34036804
2021-06-13,Germany,Johnson&Johnson,1304103
2021-06-13,Germany,Moderna,4939190
2021-06-13,Germany,Oxford/AstraZeneca,9994023
2021-06-13,Germany,Pfizer/BioNTech,44557934
2021-06-13,Iceland,Johnson&Johnson,26545
2021-06-13,Iceland,Moderna,28307
2021-06-13,Iceland,Oxford/AstraZeneca,78294
2021-06-13,Iceland,Pfizer/BioNTech,184078
2021-06-13,Italy,Johnson&Johnson,1142577
2021-06-13,Italy,Moderna,3902721
2021-06-13,Italy,Oxford/AstraZeneca,8012186
2021-06-13,Italy,Pfizer/BioNTech,29242121
2021-06-13,Latvia,Johnson&Johnson,38373
2021-06-13,Latvia,Moderna,178903
2021-06-13,Latvia,Oxford/AstraZeneca,254610
2021-06-13,Latvia,Pfizer/BioNTech,521249
2021-06-13,Lithuania,Johnson&Johnson,72980
2021-06-13,Lithuania,Moderna,173501
2021-06-13,Lithuania,Oxford/AstraZeneca,373114
2021-06-13,Lithuania,Pfizer/BioNTech,1330407
2021-06-13,Switzerland,Moderna,3655256
2021-06-13,Switzerland,Pfizer/BioNTech,2471660
2021-06-13,United States,Johnson&Johnson,11517956
2021-06-13,United States,Moderna,128785935
2021-06-13,United States,Pfizer/BioNTech,168784549
