tDate,Country,Vaccine,NumberOfVaccinated
2021-09-02,Chile,CanSino,548130
2021-09-02,Chile,Oxford/AstraZeneca,491989
2021-09-02,Chile,Pfizer/BioNTech,7203911
2021-09-02,Chile,Sinovac,19359199
2021-09-02,Czechia,Johnson&Johnson,204502
2021-09-02,Czechia,Moderna,899621
2021-09-02,Czechia,Oxford/AstraZeneca,878995
2021-09-02,Czechia,Pfizer/BioNTech,9534672
2021-09-02,France,Johnson&Johnson,1016833
2021-09-02,France,Moderna,9171595
2021-09-02,France,Oxford/AstraZeneca,7776706
2021-09-02,France,Pfizer/BioNTech,70723606
2021-09-02,Germany,Johnson&Johnson,2886351
2021-09-02,Germany,Moderna,9425828
2021-09-02,Germany,Oxford/AstraZeneca,12650939
2021-09-02,Germany,Pfizer/BioNTech,77518887
2021-09-02,Iceland,Johnson&Johnson,53702
2021-09-02,Iceland,Moderna,60585
2021-09-02,Iceland,Oxford/AstraZeneca,115397
2021-09-02,Iceland,Pfizer/BioNTech,300527
2021-09-02,Italy,Johnson&Johnson,1443352
2021-09-02,Italy,Moderna,9276893
2021-09-02,Italy,Oxford/AstraZeneca,12119672
2021-09-02,Italy,Pfizer/BioNTech,55681824
2021-09-02,Latvia,Johnson&Johnson,111423
2021-09-02,Latvia,Moderna,234060
2021-09-02,Latvia,Oxford/AstraZeneca,294434
2021-09-02,Latvia,Pfizer/BioNTech,879727
2021-09-02,Lithuania,Johnson&Johnson,355768
2021-09-02,Lithuania,Moderna,248936
2021-09-02,Lithuania,Oxford/AstraZeneca,531436
2021-09-02,Lithuania,Pfizer/BioNTech,2058983
2021-09-02,South Korea,Johnson&Johnson,1240542
2021-09-02,South Korea,Moderna,2487724
2021-09-02,South Korea,Oxford/AstraZeneca,20713912
2021-09-02,South Korea,Pfizer/BioNTech,20748466
2021-09-02,Switzerland,Moderna,6419789
2021-09-02,Switzerland,Pfizer/BioNTech,3251185
2021-09-02,United States,Johnson&Johnson,14420976
2021-09-02,United States,Moderna,145967563
2021-09-02,United States,Pfizer/BioNTech,211373074
