tDate,Country,Vaccine,NumberOfVaccinated
2021-04-17,Chile,Pfizer/BioNTech,1761379
2021-04-17,Chile,Sinovac,11389219
2021-04-17,Czechia,Moderna,269311
2021-04-17,Czechia,Oxford/AstraZeneca,316525
2021-04-17,Czechia,Pfizer/BioNTech,1890028
2021-04-17,France,Moderna,1313860
2021-04-17,France,Oxford/AstraZeneca,3479999
2021-04-17,France,Pfizer/BioNTech,12413151
2021-04-17,Germany,Johnson&Johnson,23
2021-04-17,Germany,Moderna,1203973
2021-04-17,Germany,Oxford/AstraZeneca,4526763
2021-04-17,Germany,Pfizer/BioNTech,16164191
2021-04-17,Iceland,Johnson&Johnson,0
2021-04-17,Iceland,Moderna,8159
2021-04-17,Iceland,Oxford/AstraZeneca,23983
2021-04-17,Iceland,Pfizer/BioNTech,67932
2021-04-17,Italy,Moderna,1033407
2021-04-17,Italy,Oxford/AstraZeneca,3274282
2021-04-17,Italy,Pfizer/BioNTech,10941418
2021-04-17,Latvia,Moderna,36896
2021-04-17,Latvia,Oxford/AstraZeneca,126085
2021-04-17,Latvia,Pfizer/BioNTech,52347
2021-04-17,Lithuania,Moderna,60940
2021-04-17,Lithuania,Oxford/AstraZeneca,185761
2021-04-17,Lithuania,Pfizer/BioNTech,532350
2021-04-17,Switzerland,Moderna,1024870
2021-04-17,Switzerland,Pfizer/BioNTech,1064390
2021-04-17,United States,Johnson&Johnson,7902746
2021-04-17,United States,Moderna,90718986
2021-04-17,United States,Pfizer/BioNTech,107083884
