tDate,Country,Vaccine,NumberOfVaccinated
2021-11-09,Austria,Johnson&Johnson,334047
2021-11-09,Austria,Moderna,1078718
2021-11-09,Austria,Oxford/AstraZeneca,1574269
2021-11-09,Austria,Pfizer/BioNTech,8402376
2021-11-09,Belgium,Johnson&Johnson,398060
2021-11-09,Belgium,Moderna,1358526
2021-11-09,Belgium,Oxford/AstraZeneca,2836362
2021-11-09,Belgium,Pfizer/BioNTech,11786617
2021-11-09,Chile,CanSino,572363
2021-11-09,Chile,Oxford/AstraZeneca,533565
2021-11-09,Chile,Pfizer/BioNTech,7433857
2021-11-09,Chile,Sinovac,23102034
2021-11-09,Czechia,Johnson&Johnson,318117
2021-11-09,Czechia,Moderna,986120
2021-11-09,Czechia,Oxford/AstraZeneca,882715
2021-11-09,Czechia,Pfizer/BioNTech,10429972
2021-11-09,Finland,Johnson&Johnson,0
2021-11-09,Finland,Moderna,897245
2021-11-09,Finland,Oxford/AstraZeneca,553433
2021-11-09,Finland,Pfizer/BioNTech,6312198
2021-11-09,France,Johnson&Johnson,1049685
2021-11-09,France,Moderna,11224933
2021-11-09,France,Oxford/AstraZeneca,7796996
2021-11-09,France,Pfizer/BioNTech,80423748
2021-11-09,Germany,Johnson&Johnson,3336824
2021-11-09,Germany,Moderna,9847500
2021-11-09,Germany,Oxford/AstraZeneca,12710140
2021-11-09,Germany,Pfizer/BioNTech,87830413
2021-11-09,Iceland,Johnson&Johnson,54070
2021-11-09,Iceland,Moderna,63152
2021-11-09,Iceland,Oxford/AstraZeneca,115564
2021-11-09,Iceland,Pfizer/BioNTech,346460
2021-11-09,Ireland,Moderna,568978
2021-11-09,Ireland,Oxford/AstraZeneca,1189773
2021-11-09,Ireland,Pfizer/BioNTech,5078134
2021-11-09,Italy,Johnson&Johnson,1492675
2021-11-09,Italy,Moderna,11519201
2021-11-09,Italy,Oxford/AstraZeneca,12154709
2021-11-09,Italy,Pfizer/BioNTech,66118686
2021-11-09,Latvia,Johnson&Johnson,248549
2021-11-09,Latvia,Moderna,316738
2021-11-09,Latvia,Oxford/AstraZeneca,262411
2021-11-09,Latvia,Pfizer/BioNTech,1244792
2021-11-09,Luxembourg,Johnson&Johnson,39442
2021-11-09,Luxembourg,Moderna,70574
2021-11-09,Luxembourg,Oxford/AstraZeneca,105283
2021-11-09,Luxembourg,Pfizer/BioNTech,526657
2021-11-09,Poland,Johnson&Johnson,2200129
2021-11-09,Poland,Moderna,3051551
2021-11-09,Poland,Oxford/AstraZeneca,5284144
2021-11-09,Poland,Pfizer/BioNTech,27274459
2021-11-09,Slovakia,Johnson&Johnson,104751
2021-11-09,Slovakia,Moderna,498835
2021-11-09,Slovakia,Pfizer/BioNTech,3347232
2021-11-09,South Korea,Johnson&Johnson,1492788
2021-11-09,South Korea,Moderna,12785052
2021-11-09,South Korea,Oxford/AstraZeneca,22120727
2021-11-09,South Korea,Pfizer/BioNTech,44077808
2021-11-09,Spain,Johnson&Johnson,1975730
2021-11-09,Spain,Moderna,8417213
2021-11-09,Spain,Oxford/AstraZeneca,9786704
2021-11-09,Spain,Pfizer/BioNTech,46297307
2021-11-09,Sweden,Moderna,1865783
2021-11-09,Sweden,Oxford/AstraZeneca,1334641
2021-11-09,Sweden,Pfizer/BioNTech,10929915
2021-11-09,Switzerland,Johnson&Johnson,26542
2021-11-09,Switzerland,Moderna,7312847
2021-11-09,Switzerland,Pfizer/BioNTech,3848602
2021-11-09,United States,Johnson&Johnson,15973618
2021-11-09,United States,Moderna,164395658
2021-11-09,United States,Pfizer/BioNTech,252338508
