tDate,Country,Vaccine,NumberOfVaccinated
2022-08-21,Czechia,Moderna,1618079
2022-08-21,Czechia,Pfizer/BioNTech,14928214
2022-08-21,Germany,Johnson&Johnson,3749764
2022-08-21,Germany,Moderna,31420936
2022-08-21,Germany,Novavax,139230
2022-08-21,Germany,Pfizer/BioNTech,136335597
2022-08-21,Italy,Pfizer/BioNTech,92233631
2022-08-21,Japan,Moderna,73131380
2022-08-21,Japan,Novavax,147744
2022-08-21,Japan,Pfizer/BioNTech,235824896
2022-08-21,South Korea,Moderna,25134021
2022-08-21,South Korea,Novavax,767062
2022-08-21,South Korea,Pfizer/BioNTech,80718663
