tDate,Country,Vaccine,NumberOfVaccinated
2021-06-25,Austria,Johnson&Johnson,100852
2021-06-25,Austria,Moderna,735773
2021-06-25,Austria,Oxford/AstraZeneca,1265508
2021-06-25,Austria,Pfizer/BioNTech,5387734
2021-06-25,Belgium,Johnson&Johnson,243243
2021-06-25,Belgium,Moderna,952006
2021-06-25,Belgium,Oxford/AstraZeneca,1948107
2021-06-25,Belgium,Pfizer/BioNTech,7450978
2021-06-25,Chile,CanSino,347639
2021-06-25,Chile,Oxford/AstraZeneca,358580
2021-06-25,Chile,Pfizer/BioNTech,4402460
2021-06-25,Chile,Sinovac,17336879
2021-06-25,Czechia,Johnson&Johnson,86819
2021-06-25,Czechia,Moderna,676537
2021-06-25,Czechia,Oxford/AstraZeneca,713130
2021-06-25,Czechia,Pfizer/BioNTech,6337323
2021-06-25,Denmark,Johnson&Johnson,43438
2021-06-25,Denmark,Moderna,421596
2021-06-25,Denmark,Oxford/AstraZeneca,152261
2021-06-25,Denmark,Pfizer/BioNTech,4235309
2021-06-25,Estonia,Johnson&Johnson,20529
2021-06-25,Estonia,Moderna,86579
2021-06-25,Estonia,Oxford/AstraZeneca,221010
2021-06-25,Estonia,Pfizer/BioNTech,589173
2021-06-25,Finland,Moderna,381933
2021-06-25,Finland,Oxford/AstraZeneca,437952
2021-06-25,Finland,Pfizer/BioNTech,3361121
2021-06-25,France,Johnson&Johnson,537451
2021-06-25,France,Moderna,4777854
2021-06-25,France,Oxford/AstraZeneca,6639839
2021-06-25,France,Pfizer/BioNTech,39799766
2021-06-25,Germany,Johnson&Johnson,1846360
2021-06-25,Germany,Moderna,6059103
2021-06-25,Germany,Oxford/AstraZeneca,11057156
2021-06-25,Germany,Pfizer/BioNTech,52608624
2021-06-25,Hungary,Johnson&Johnson,84565
2021-06-25,Hungary,Moderna,653494
2021-06-25,Hungary,Oxford/AstraZeneca,1068309
2021-06-25,Hungary,Pfizer/BioNTech,4489302
2021-06-25,Hungary,Sinopharm/Beijing,2056651
2021-06-25,Hungary,Sputnik V,1803145
2021-06-25,Iceland,Johnson&Johnson,49709
2021-06-25,Iceland,Moderna,34118
2021-06-25,Iceland,Oxford/AstraZeneca,83669
2021-06-25,Iceland,Pfizer/BioNTech,219421
2021-06-25,Ireland,Johnson&Johnson,72004
2021-06-25,Ireland,Moderna,351419
2021-06-25,Ireland,Oxford/AstraZeneca,913178
2021-06-25,Ireland,Pfizer/BioNTech,2659785
2021-06-25,Italy,Johnson&Johnson,1212871
2021-06-25,Italy,Moderna,4681959
2021-06-25,Italy,Oxford/AstraZeneca,8552848
2021-06-25,Italy,Pfizer/BioNTech,34540030
2021-06-25,Japan,Moderna,882230
2021-06-25,Japan,Pfizer/BioNTech,39426373
2021-06-25,Latvia,Johnson&Johnson,51407
2021-06-25,Latvia,Moderna,194548
2021-06-25,Latvia,Oxford/AstraZeneca,270051
2021-06-25,Latvia,Pfizer/BioNTech,584458
2021-06-25,Lithuania,Johnson&Johnson,90190
2021-06-25,Lithuania,Moderna,198377
2021-06-25,Lithuania,Oxford/AstraZeneca,421774
2021-06-25,Lithuania,Pfizer/BioNTech,1491451
2021-06-25,Luxembourg,Johnson&Johnson,22537
2021-06-25,Luxembourg,Moderna,47988
2021-06-25,Luxembourg,Oxford/AstraZeneca,92760
2021-06-25,Luxembourg,Pfizer/BioNTech,342503
2021-06-25,Netherlands,Johnson&Johnson,527288
2021-06-25,Netherlands,Moderna,1178298
2021-06-25,Netherlands,Oxford/AstraZeneca,2719777
2021-06-25,Netherlands,Pfizer/BioNTech,10862649
2021-06-25,Poland,Johnson&Johnson,919877
2021-06-25,Poland,Moderna,2870961
2021-06-25,Poland,Oxford/AstraZeneca,4593389
2021-06-25,Poland,Pfizer/BioNTech,20147675
2021-06-25,Portugal,Johnson&Johnson,265562
2021-06-25,Portugal,Moderna,831119
2021-06-25,Portugal,Oxford/AstraZeneca,1473902
2021-06-25,Portugal,Pfizer/BioNTech,5791329
2021-06-25,Slovakia,Johnson&Johnson,0
2021-06-25,Slovakia,Moderna,354491
2021-06-25,Slovakia,Oxford/AstraZeneca,714214
2021-06-25,Slovakia,Pfizer/BioNTech,2283299
2021-06-25,Slovakia,Sputnik V,9983
2021-06-25,Slovenia,Johnson&Johnson,43969
2021-06-25,Slovenia,Moderna,154054
2021-06-25,Slovenia,Oxford/AstraZeneca,286490
2021-06-25,Slovenia,Pfizer/BioNTech,920123
2021-06-25,Spain,Johnson&Johnson,1188581
2021-06-25,Spain,Moderna,3699210
2021-06-25,Spain,Oxford/AstraZeneca,6835967
2021-06-25,Spain,Pfizer/BioNTech,28072888
2021-06-25,Sweden,Moderna,735628
2021-06-25,Sweden,Oxford/AstraZeneca,1144073
2021-06-25,Sweden,Pfizer/BioNTech,5834757
2021-06-25,Switzerland,Moderna,4515367
2021-06-25,Switzerland,Pfizer/BioNTech,2678638
2021-06-25,United States,Johnson&Johnson,12169305
2021-06-25,United States,Moderna,132058604
2021-06-25,United States,Pfizer/BioNTech,176721071
