tDate,Country,Vaccine,NumberOfVaccinated
2021-05-05,Chile,Oxford/AstraZeneca,71010
2021-05-05,Chile,Pfizer/BioNTech,2287024
2021-05-05,Chile,Sinovac,13024059
2021-05-05,Czechia,Johnson&Johnson,11041
2021-05-05,Czechia,Moderna,348908
2021-05-05,Czechia,Oxford/AstraZeneca,393457
2021-05-05,Czechia,Pfizer/BioNTech,2696390
2021-05-05,France,Johnson&Johnson,80924
2021-05-05,France,Moderna,2012251
2021-05-05,France,Oxford/AstraZeneca,4055690
2021-05-05,France,Pfizer/BioNTech,17977078
2021-05-05,Germany,Johnson&Johnson,15621
2021-05-05,Germany,Moderna,2062620
2021-05-05,Germany,Oxford/AstraZeneca,6362101
2021-05-05,Germany,Pfizer/BioNTech,24363397
2021-05-05,Iceland,Johnson&Johnson,7042
2021-05-05,Iceland,Moderna,12478
2021-05-05,Iceland,Oxford/AstraZeneca,45671
2021-05-05,Iceland,Pfizer/BioNTech,102232
2021-05-05,Italy,Johnson&Johnson,132585
2021-05-05,Italy,Moderna,1735006
2021-05-05,Italy,Oxford/AstraZeneca,4847310
2021-05-05,Italy,Pfizer/BioNTech,15573318
2021-05-05,Latvia,Johnson&Johnson,464
2021-05-05,Latvia,Moderna,79770
2021-05-05,Latvia,Oxford/AstraZeneca,147967
2021-05-05,Latvia,Pfizer/BioNTech,127008
2021-05-05,Lithuania,Johnson&Johnson,1414
2021-05-05,Lithuania,Moderna,90716
2021-05-05,Lithuania,Oxford/AstraZeneca,225694
2021-05-05,Lithuania,Pfizer/BioNTech,762555
2021-05-05,Switzerland,Moderna,1533923
2021-05-05,Switzerland,Pfizer/BioNTech,1523499
2021-05-05,United States,Johnson&Johnson,8516437
2021-05-05,United States,Moderna,108142826
2021-05-05,United States,Pfizer/BioNTech,132721153
