tDate,Country,Vaccine,NumberOfVaccinated
2022-06-18,Chile,Pfizer/BioNTech,8005748
2022-06-18,Chile,Sinovac,25843890
2022-06-18,Czechia,Moderna,1600889
2022-06-18,Czechia,Novavax,8416
2022-06-18,Czechia,Pfizer/BioNTech,14750378
2022-06-18,France,Moderna,23725316
2022-06-18,France,Novavax,23708
2022-06-18,France,Pfizer/BioNTech,112559630
2022-06-18,Germany,Johnson&Johnson,3746983
2022-06-18,Germany,Moderna,31166900
2022-06-18,Germany,Novavax,126592
2022-06-18,Germany,Pfizer/BioNTech,134558276
2022-06-18,Italy,Moderna,34131725
2022-06-18,Italy,Novavax,42053
2022-06-18,Italy,Pfizer/BioNTech,90238706
2022-06-18,Japan,Moderna,64975796
2022-06-18,Japan,Novavax,16642
2022-06-18,Japan,Oxford/AstraZeneca,117438
2022-06-18,Japan,Pfizer/BioNTech,218446255
2022-06-18,Latvia,Moderna,714973
2022-06-18,Latvia,Pfizer/BioNTech,1622517
2022-06-18,South Korea,Johnson&Johnson,1543440
2022-06-18,South Korea,Moderna,24719457
2022-06-18,South Korea,Novavax,562167
2022-06-18,South Korea,Oxford/AstraZeneca,20320863
2022-06-18,South Korea,Pfizer/BioNTech,78527381
2022-06-18,Switzerland,Johnson&Johnson,61202
2022-06-18,Switzerland,Moderna,9809710
2022-06-18,Switzerland,Pfizer/BioNTech,5860519
