tDate,Country,Vaccine,NumberOfVaccinated
2023-04-03,Czechia,Pfizer/BioNTech,15668386
2023-04-03,France,Moderna,24128369
2023-04-03,France,Novavax,39385
2023-04-03,France,Pfizer/BioNTech,121273325
2023-04-03,France,Sanofi/GSK,4517
2023-04-03,Germany,Johnson&Johnson,3761410
2023-04-03,Germany,Novavax,160085
2023-04-03,Germany,Pfizer/BioNTech,138203021
2023-04-03,Germany,Valneva,7864
2023-04-03,Italy,Moderna,34337201
2023-04-03,Italy,Pfizer/BioNTech,95775382
2023-04-03,Japan,Moderna,83383181
2023-04-03,Japan,Novavax,312471
2023-04-03,Japan,Pfizer/BioNTech,299496749
2023-04-03,South Korea,Johnson&Johnson,1516643
2023-04-03,South Korea,Novavax,261792
2023-04-03,South Korea,Pfizer/BioNTech,52239496
2023-04-03,South Korea,SKYCovione,564
2023-04-03,Switzerland,Johnson&Johnson,63595
2023-04-03,Switzerland,Moderna,10638899
2023-04-03,Switzerland,Pfizer/BioNTech,6214386
