tDate,Country,Vaccine,NumberOfVaccinated
2022-01-04,Austria,Johnson&Johnson,354158
2022-01-04,Austria,Moderna,1472486
2022-01-04,Austria,Oxford/AstraZeneca,1581652
2022-01-04,Austria,Pfizer/BioNTech,12273292
2022-01-04,Belgium,Johnson&Johnson,413600
2022-01-04,Belgium,Moderna,2384816
2022-01-04,Belgium,Oxford/AstraZeneca,2841990
2022-01-04,Belgium,Pfizer/BioNTech,14691619
2022-01-04,Chile,CanSino,573760
2022-01-04,Chile,Oxford/AstraZeneca,546397
2022-01-04,Chile,Pfizer/BioNTech,7669655
2022-01-04,Chile,Sinovac,24542058
2022-01-04,Czechia,Johnson&Johnson,406455
2022-01-04,Czechia,Moderna,1357364
2022-01-04,Czechia,Oxford/AstraZeneca,885341
2022-01-04,Czechia,Pfizer/BioNTech,13005302
2022-01-04,Denmark,Johnson&Johnson,46845
2022-01-04,Denmark,Moderna,1523379
2022-01-04,Denmark,Oxford/AstraZeneca,154900
2022-01-04,Denmark,Pfizer/BioNTech,10601092
2022-01-04,Estonia,Johnson&Johnson,74977
2022-01-04,Estonia,Moderna,196503
2022-01-04,Estonia,Oxford/AstraZeneca,234613
2022-01-04,Estonia,Pfizer/BioNTech,1266284
2022-01-04,Finland,Johnson&Johnson,0
2022-01-04,Finland,Moderna,1115547
2022-01-04,Finland,Oxford/AstraZeneca,553884
2022-01-04,Finland,Pfizer/BioNTech,7442606
2022-01-04,France,Johnson&Johnson,1072205
2022-01-04,France,Moderna,18025168
2022-01-04,France,Oxford/AstraZeneca,7836157
2022-01-04,France,Pfizer/BioNTech,98331988
2022-01-04,Germany,Johnson&Johnson,3582309
2022-01-04,Germany,Moderna,23055861
2022-01-04,Germany,Oxford/AstraZeneca,12743981
2022-01-04,Germany,Pfizer/BioNTech,111812798
2022-01-04,Iceland,Johnson&Johnson,54565
2022-01-04,Iceland,Moderna,91855
2022-01-04,Iceland,Oxford/AstraZeneca,115831
2022-01-04,Iceland,Pfizer/BioNTech,457526
2022-01-04,Ireland,Moderna,1034210
2022-01-04,Ireland,Pfizer/BioNTech,6604473
2022-01-04,Italy,Johnson&Johnson,1501146
2022-01-04,Italy,Moderna,22691689
2022-01-04,Italy,Pfizer/BioNTech,76560398
2022-01-04,Latvia,Johnson&Johnson,284828
2022-01-04,Latvia,Moderna,578945
2022-01-04,Latvia,Pfizer/BioNTech,1449654
2022-01-04,Luxembourg,Johnson&Johnson,40986
2022-01-04,Luxembourg,Moderna,194952
2022-01-04,Luxembourg,Oxford/AstraZeneca,105267
2022-01-04,Luxembourg,Pfizer/BioNTech,646056
2022-01-04,Poland,Johnson&Johnson,2535368
2022-01-04,Poland,Moderna,3393954
2022-01-04,Poland,Oxford/AstraZeneca,5288539
2022-01-04,Poland,Pfizer/BioNTech,33856649
2022-01-04,Slovakia,Johnson&Johnson,167071
2022-01-04,Slovakia,Moderna,610301
2022-01-04,Slovakia,Pfizer/BioNTech,4372579
2022-01-04,South Korea,Johnson&Johnson,1533824
2022-01-04,South Korea,Moderna,20607112
2022-01-04,South Korea,Oxford/AstraZeneca,22184295
2022-01-04,South Korea,Pfizer/BioNTech,60482159
2022-01-04,Switzerland,Johnson&Johnson,54337
2022-01-04,Switzerland,Moderna,8852377
2022-01-04,Switzerland,Pfizer/BioNTech,5088268
2022-01-04,United States,Johnson&Johnson,17695795
2022-01-04,United States,Moderna,195491908
2022-01-04,United States,Pfizer/BioNTech,298939402
