tDate,Country,Vaccine,NumberOfVaccinated
2022-11-30,Czechia,Moderna,1640018
2022-11-30,Czechia,Novavax,10936
2022-11-30,Czechia,Pfizer/BioNTech,15593548
2022-11-30,France,Moderna,24048126
2022-11-30,France,Novavax,35235
2022-11-30,France,Pfizer/BioNTech,118768330
2022-11-30,Germany,Johnson&Johnson,3756227
2022-11-30,Germany,Moderna,31553407
2022-11-30,Germany,Novavax,154797
2022-11-30,Germany,Pfizer/BioNTech,137877649
2022-11-30,Germany,Valneva,4282
2022-11-30,Italy,Moderna,34267190
2022-11-30,Italy,Pfizer/BioNTech,94810717
2022-11-30,Japan,Moderna,81393927
2022-11-30,Japan,Novavax,256652
2022-11-30,Japan,Pfizer/BioNTech,268686863
2022-11-30,South Korea,Johnson&Johnson,1544956
2022-11-30,South Korea,Moderna,25277178
2022-11-30,South Korea,Novavax,878128
2022-11-30,South Korea,Pfizer/BioNTech,81407182
2022-11-30,South Korea,SKYCovione,2156
