tDate,Country,Vaccine,NumberOfVaccinated
2021-12-14,Austria,Johnson&Johnson,348109
2021-12-14,Austria,Moderna,1399524
2021-12-14,Austria,Oxford/AstraZeneca,1579604
2021-12-14,Austria,Pfizer/BioNTech,11569620
2021-12-14,Belgium,Johnson&Johnson,411490
2021-12-14,Belgium,Moderna,1701320
2021-12-14,Belgium,Oxford/AstraZeneca,2840471
2021-12-14,Belgium,Pfizer/BioNTech,13908288
2021-12-14,Chile,CanSino,573440
2021-12-14,Chile,Oxford/AstraZeneca,544414
2021-12-14,Chile,Pfizer/BioNTech,7591325
2021-12-14,Chile,Sinovac,24160552
2021-12-14,Czechia,Johnson&Johnson,401616
2021-12-14,Czechia,Moderna,1219899
2021-12-14,Czechia,Oxford/AstraZeneca,884646
2021-12-14,Czechia,Pfizer/BioNTech,12061500
2021-12-14,Denmark,Johnson&Johnson,46731
2021-12-14,Denmark,Moderna,1323169
2021-12-14,Denmark,Oxford/AstraZeneca,154301
2021-12-14,Denmark,Pfizer/BioNTech,8776921
2021-12-14,Estonia,Johnson&Johnson,73173
2021-12-14,Estonia,Moderna,180223
2021-12-14,Estonia,Oxford/AstraZeneca,235086
2021-12-14,Estonia,Pfizer/BioNTech,1203857
2021-12-14,Finland,Johnson&Johnson,0
2021-12-14,Finland,Moderna,960578
2021-12-14,Finland,Oxford/AstraZeneca,553898
2021-12-14,Finland,Pfizer/BioNTech,6926075
2021-12-14,France,Johnson&Johnson,1062141
2021-12-14,France,Moderna,13354782
2021-12-14,France,Oxford/AstraZeneca,7816377
2021-12-14,France,Pfizer/BioNTech,92261964
2021-12-14,Germany,Johnson&Johnson,3548818
2021-12-14,Germany,Moderna,16550035
2021-12-14,Germany,Oxford/AstraZeneca,12733224
2021-12-14,Germany,Pfizer/BioNTech,104084353
2021-12-14,Hungary,Johnson&Johnson,305331
2021-12-14,Hungary,Moderna,964012
2021-12-14,Hungary,Oxford/AstraZeneca,1251397
2021-12-14,Hungary,Pfizer/BioNTech,7673857
2021-12-14,Hungary,Sinopharm/Beijing,2222900
2021-12-14,Hungary,Sputnik V,1807392
2021-12-14,Iceland,Johnson&Johnson,54468
2021-12-14,Iceland,Moderna,90269
2021-12-14,Iceland,Oxford/AstraZeneca,115754
2021-12-14,Iceland,Pfizer/BioNTech,439969
2021-12-14,Ireland,Moderna,655321
2021-12-14,Ireland,Oxford/AstraZeneca,1192004
2021-12-14,Ireland,Pfizer/BioNTech,5995989
2021-12-14,Italy,Johnson&Johnson,1498966
2021-12-14,Italy,Moderna,16520899
2021-12-14,Italy,Oxford/AstraZeneca,12160360
2021-12-14,Italy,Pfizer/BioNTech,73005398
2021-12-14,Latvia,Johnson&Johnson,278551
2021-12-14,Latvia,Moderna,494437
2021-12-14,Latvia,Oxford/AstraZeneca,262547
2021-12-14,Latvia,Pfizer/BioNTech,1379526
2021-12-14,Lithuania,Johnson&Johnson,267782
2021-12-14,Lithuania,Moderna,287112
2021-12-14,Lithuania,Oxford/AstraZeneca,536159
2021-12-14,Lithuania,Pfizer/BioNTech,2682825
2021-12-14,Luxembourg,Johnson&Johnson,40580
2021-12-14,Luxembourg,Moderna,127567
2021-12-14,Luxembourg,Oxford/AstraZeneca,105294
2021-12-14,Luxembourg,Pfizer/BioNTech,631126
2021-12-14,Netherlands,Johnson&Johnson,866308
2021-12-14,Netherlands,Moderna,2594147
2021-12-14,Netherlands,Oxford/AstraZeneca,2800766
2021-12-14,Netherlands,Pfizer/BioNTech,18370442
2021-12-14,Poland,Johnson&Johnson,2472476
2021-12-14,Poland,Moderna,3270432
2021-12-14,Poland,Oxford/AstraZeneca,5287453
2021-12-14,Poland,Pfizer/BioNTech,32009312
2021-12-14,Portugal,Johnson&Johnson,1127611
2021-12-14,Portugal,Moderna,2245268
2021-12-14,Portugal,Oxford/AstraZeneca,2225075
2021-12-14,Portugal,Pfizer/BioNTech,12114687
2021-12-14,Slovakia,Johnson&Johnson,162138
2021-12-14,Slovakia,Moderna,570518
2021-12-14,Slovakia,Pfizer/BioNTech,4000743
2021-12-14,South Korea,Johnson&Johnson,1524182
2021-12-14,South Korea,Moderna,16066638
2021-12-14,South Korea,Oxford/AstraZeneca,22193320
2021-12-14,South Korea,Pfizer/BioNTech,51609019
2021-12-14,Spain,Johnson&Johnson,1978105
2021-12-14,Spain,Moderna,9737165
2021-12-14,Spain,Oxford/AstraZeneca,9792086
2021-12-14,Spain,Pfizer/BioNTech,51243662
2021-12-14,Sweden,Moderna,2176320
2021-12-14,Sweden,Oxford/AstraZeneca,1331861
2021-12-14,Sweden,Pfizer/BioNTech,12388949
2021-12-14,Switzerland,Johnson&Johnson,47576
2021-12-14,Switzerland,Moderna,8149687
2021-12-14,Switzerland,Pfizer/BioNTech,4597977
2021-12-14,United States,Johnson&Johnson,17233475
2021-12-14,United States,Moderna,185831223
2021-12-14,United States,Pfizer/BioNTech,283012348
