tDate,Country,Vaccine,NumberOfVaccinated
2022-09-14,Czechia,Johnson&Johnson,413708
2022-09-14,Czechia,Moderna,1627979
2022-09-14,Czechia,Novavax,10137
2022-09-14,Czechia,Pfizer/BioNTech,15033573
2022-09-14,France,Moderna,23919509
2022-09-14,France,Novavax,31587
2022-09-14,France,Pfizer/BioNTech,116686934
2022-09-14,Germany,Johnson&Johnson,3751043
2022-09-14,Germany,Moderna,31488066
2022-09-14,Germany,Novavax,143858
2022-09-14,Germany,Pfizer/BioNTech,136855799
2022-09-14,Italy,Moderna,34231703
2022-09-14,Italy,Novavax,42899
2022-09-14,Italy,Pfizer/BioNTech,92571528
2022-09-14,Japan,Moderna,77382285
2022-09-14,Japan,Novavax,195029
2022-09-14,Japan,Pfizer/BioNTech,243057651
2022-09-14,South Korea,Johnson&Johnson,1544288
2022-09-14,South Korea,Moderna,25215445
2022-09-14,South Korea,Novavax,808816
2022-09-14,South Korea,Pfizer/BioNTech,81087746
2022-09-14,South Korea,SKYCovione,34
