Date,Country,Vaccine,NumberOfVaccinated
2021-08-26,Chile,CanSino,534378
2021-08-26,Chile,Oxford/AstraZeneca,485610
2021-08-26,Chile,Pfizer/BioNTech,7095351
2021-08-26,Chile,Sinovac,19154761
2021-08-26,Czechia,Johnson&Johnson,194310
2021-08-26,Czechia,Moderna,891398
2021-08-26,Czechia,Oxford/AstraZeneca,877427
2021-08-26,Czechia,Pfizer/BioNTech,9411516
2021-08-26,France,Johnson&Johnson,1000663
2021-08-26,France,Moderna,8734292
2021-08-26,France,Oxford/AstraZeneca,7770764
2021-08-26,France,Pfizer/BioNTech,68495693
2021-08-26,Germany,Johnson&Johnson,2789033
2021-08-26,Germany,Moderna,9319455
2021-08-26,Germany,Oxford/AstraZeneca,12639266
2021-08-26,Germany,Pfizer/BioNTech,76239541
2021-08-26,Iceland,Johnson&Johnson,53631
2021-08-26,Iceland,Moderna,59920
2021-08-26,Iceland,Oxford/AstraZeneca,115387
2021-08-26,Iceland,Pfizer/BioNTech,297607
2021-08-26,Italy,Johnson&Johnson,1427593
2021-08-26,Italy,Moderna,8764106
2021-08-26,Italy,Oxford/AstraZeneca,12094611
2021-08-26,Italy,Pfizer/BioNTech,54231837
2021-08-26,Latvia,Johnson&Johnson,112080
2021-08-26,Latvia,Moderna,231424
2021-08-26,Latvia,Oxford/AstraZeneca,294330
2021-08-26,Latvia,Pfizer/BioNTech,848702
2021-08-26,Lithuania,Johnson&Johnson,339086
2021-08-26,Lithuania,Moderna,244468
2021-08-26,Lithuania,Oxford/AstraZeneca,529804
2021-08-26,Lithuania,Pfizer/BioNTech,2004790
2021-08-26,South Korea,Johnson&Johnson,1164407
2021-08-26,South Korea,Moderna,2398614
2021-08-26,South Korea,Oxford/AstraZeneca,18170928
2021-08-26,South Korea,Pfizer/BioNTech,18647299
2021-08-26,Switzerland,Moderna,6322385
2021-08-26,Switzerland,Pfizer/BioNTech,3189205
2021-08-26,United States,Johnson&Johnson,14230266
2021-08-26,United States,Moderna,144290127
2021-08-26,United States,Pfizer/BioNTech,206901538
