tDate,Country,Vaccine,NumberOfVaccinated
2021-06-08,Austria,Johnson&Johnson,76969
2021-06-08,Austria,Moderna,628125
2021-06-08,Austria,Oxford/AstraZeneca,1135582
2021-06-08,Austria,Pfizer/BioNTech,4443408
2021-06-08,Belgium,Johnson&Johnson,122086
2021-06-08,Belgium,Moderna,682320
2021-06-08,Belgium,Oxford/AstraZeneca,1642051
2021-06-08,Belgium,Pfizer/BioNTech,5552359
2021-06-08,Chile,CanSino,166729
2021-06-08,Chile,Oxford/AstraZeneca,366674
2021-06-08,Chile,Pfizer/BioNTech,3642486
2021-06-08,Chile,Sinovac,15663740
2021-06-08,Czechia,Johnson&Johnson,57225
2021-06-08,Czechia,Moderna,552274
2021-06-08,Czechia,Oxford/AstraZeneca,603017
2021-06-08,Czechia,Pfizer/BioNTech,4900005
2021-06-08,Denmark,Johnson&Johnson,0
2021-06-08,Denmark,Moderna,348654
2021-06-08,Denmark,Oxford/AstraZeneca,151890
2021-06-08,Denmark,Pfizer/BioNTech,3502165
2021-06-08,Estonia,Johnson&Johnson,13972
2021-06-08,Estonia,Moderna,72661
2021-06-08,Estonia,Oxford/AstraZeneca,196896
2021-06-08,Estonia,Pfizer/BioNTech,515749
2021-06-08,Finland,Moderna,305644
2021-06-08,Finland,Oxford/AstraZeneca,411104
2021-06-08,Finland,Pfizer/BioNTech,2658933
2021-06-08,France,Johnson&Johnson,392902
2021-06-08,France,Moderna,3776056
2021-06-08,France,Oxford/AstraZeneca,5577819
2021-06-08,France,Pfizer/BioNTech,31846328
2021-06-08,Germany,Johnson&Johnson,973698
2021-06-08,Germany,Moderna,4556951
2021-06-08,Germany,Oxford/AstraZeneca,9755483
2021-06-08,Germany,Pfizer/BioNTech,41429701
2021-06-08,Hungary,Johnson&Johnson,68755
2021-06-08,Hungary,Moderna,575407
2021-06-08,Hungary,Oxford/AstraZeneca,951404
2021-06-08,Hungary,Pfizer/BioNTech,3835199
2021-06-08,Hungary,Sinopharm/Beijing,1987468
2021-06-08,Hungary,Sputnik V,1783681
2021-06-08,Iceland,Johnson&Johnson,16120
2021-06-08,Iceland,Moderna,28307
2021-06-08,Iceland,Oxford/AstraZeneca,68845
2021-06-08,Iceland,Pfizer/BioNTech,174430
2021-06-08,Ireland,Johnson&Johnson,71775
2021-06-08,Ireland,Moderna,265152
2021-06-08,Ireland,Oxford/AstraZeneca,706109
2021-06-08,Ireland,Pfizer/BioNTech,2067012
2021-06-08,Italy,Johnson&Johnson,1027421
2021-06-08,Italy,Moderna,3658478
2021-06-08,Italy,Oxford/AstraZeneca,7740509
2021-06-08,Italy,Pfizer/BioNTech,27070930
2021-06-08,Latvia,Johnson&Johnson,30266
2021-06-08,Latvia,Moderna,170302
2021-06-08,Latvia,Oxford/AstraZeneca,208617
2021-06-08,Latvia,Pfizer/BioNTech,483549
2021-06-08,Lithuania,Johnson&Johnson,54088
2021-06-08,Lithuania,Moderna,165929
2021-06-08,Lithuania,Oxford/AstraZeneca,366101
2021-06-08,Lithuania,Pfizer/BioNTech,1268423
2021-06-08,Luxembourg,Johnson&Johnson,15736
2021-06-08,Luxembourg,Moderna,37399
2021-06-08,Luxembourg,Oxford/AstraZeneca,81842
2021-06-08,Luxembourg,Pfizer/BioNTech,279322
2021-06-08,Netherlands,Johnson&Johnson,406071
2021-06-08,Netherlands,Moderna,845262
2021-06-08,Netherlands,Oxford/AstraZeneca,2171501
2021-06-08,Netherlands,Pfizer/BioNTech,7969996
2021-06-08,Poland,Johnson&Johnson,784499
2021-06-08,Poland,Moderna,2494007
2021-06-08,Poland,Oxford/AstraZeneca,3819992
2021-06-08,Poland,Pfizer/BioNTech,17501832
2021-06-08,Portugal,Johnson&Johnson,181981
2021-06-08,Portugal,Moderna,657368
2021-06-08,Portugal,Oxford/AstraZeneca,1291187
2021-06-08,Portugal,Pfizer/BioNTech,4538703
2021-06-08,Slovakia,Moderna,291406
2021-06-08,Slovakia,Oxford/AstraZeneca,639770
2021-06-08,Slovakia,Pfizer/BioNTech,1940921
2021-06-08,Spain,Johnson&Johnson,692844
2021-06-08,Spain,Moderna,2848532
2021-06-08,Spain,Oxford/AstraZeneca,5602995
2021-06-08,Spain,Pfizer/BioNTech,21656728
2021-06-08,Sweden,Moderna,595021
2021-06-08,Sweden,Oxford/AstraZeneca,884681
2021-06-08,Sweden,Pfizer/BioNTech,4550487
2021-06-08,Switzerland,Moderna,3324018
2021-06-08,Switzerland,Pfizer/BioNTech,2368686
2021-06-08,United States,Johnson&Johnson,11245388
2021-06-08,United States,Moderna,127310797
2021-06-08,United States,Pfizer/BioNTech,165140239
