tDate,Country,Vaccine,NumberOfVaccinated
2021-07-07,Chile,CanSino,467703
2021-07-07,Chile,Oxford/AstraZeneca,381405
2021-07-07,Chile,Pfizer/BioNTech,5214003
2021-07-07,Chile,Sinovac,17718221
2021-07-07,Czechia,Johnson&Johnson,95206
2021-07-07,Czechia,Moderna,745143
2021-07-07,Czechia,Oxford/AstraZeneca,765326
2021-07-07,Czechia,Pfizer/BioNTech,7108283
2021-07-07,France,Johnson&Johnson,601378
2021-07-07,France,Moderna,5505059
2021-07-07,France,Oxford/AstraZeneca,7148694
2021-07-07,France,Pfizer/BioNTech,45232022
2021-07-07,Germany,Johnson&Johnson,2057951
2021-07-07,Germany,Moderna,7109688
2021-07-07,Germany,Oxford/AstraZeneca,11944031
2021-07-07,Germany,Pfizer/BioNTech,58754119
2021-07-07,Iceland,Johnson&Johnson,52582
2021-07-07,Iceland,Moderna,38156
2021-07-07,Iceland,Oxford/AstraZeneca,112728
2021-07-07,Iceland,Pfizer/BioNTech,247641
2021-07-07,Italy,Johnson&Johnson,1260727
2021-07-07,Italy,Moderna,5415708
2021-07-07,Italy,Oxford/AstraZeneca,9526301
2021-07-07,Italy,Pfizer/BioNTech,39317363
2021-07-07,Japan,Moderna,1603556
2021-07-07,Japan,Pfizer/BioNTech,55618597
2021-07-07,Latvia,Johnson&Johnson,69800
2021-07-07,Latvia,Moderna,209112
2021-07-07,Latvia,Oxford/AstraZeneca,286341
2021-07-07,Latvia,Pfizer/BioNTech,647231
2021-07-07,Lithuania,Johnson&Johnson,109514
2021-07-07,Lithuania,Moderna,208698
2021-07-07,Lithuania,Oxford/AstraZeneca,461986
2021-07-07,Lithuania,Pfizer/BioNTech,1591519
2021-07-07,Switzerland,Moderna,5160765
2021-07-07,Switzerland,Pfizer/BioNTech,2807197
2021-07-07,United States,Johnson&Johnson,12668885
2021-07-07,United States,Moderna,135107053
2021-07-07,United States,Pfizer/BioNTech,183611750
