tDate,Country,Vaccine,NumberOfVaccinated
2023-04-25,Czechia,Moderna,1641632
2023-04-25,Czechia,Pfizer/BioNTech,15670165
2023-04-25,France,Johnson&Johnson,1091021
2023-04-25,France,Moderna,24130457
2023-04-25,France,Novavax,39583
2023-04-25,France,Pfizer/BioNTech,121303545
2023-04-25,France,Sanofi/GSK,4616
2023-04-25,Italy,Pfizer/BioNTech,95781572
2023-04-25,Japan,Moderna,83397047
2023-04-25,Japan,Novavax,314646
2023-04-25,Japan,Pfizer/BioNTech,299808646
2023-04-25,South Korea,Johnson&Johnson,1516774
2023-04-25,South Korea,Novavax,263203
2023-04-25,South Korea,Pfizer/BioNTech,52233754
2023-04-25,South Korea,SKYCovione,570
