tDate,Country,Vaccine,NumberOfVaccinated
2022-12-13,Czechia,Johnson&Johnson,413974
2022-12-13,Czechia,Moderna,1640458
2022-12-13,Czechia,Novavax,11004
2022-12-13,Czechia,Pfizer/BioNTech,15623693
2022-12-13,France,Moderna,24073668
2022-12-13,France,Novavax,35932
2022-12-13,France,Pfizer/BioNTech,119529324
2022-12-13,Germany,Johnson&Johnson,3756692
2022-12-13,Germany,Moderna,31558156
2022-12-13,Germany,Novavax,155864
2022-12-13,Germany,Pfizer/BioNTech,137919593
2022-12-13,Germany,Valneva,4740
2022-12-13,Italy,Moderna,34272816
2022-12-13,Italy,Pfizer/BioNTech,95094559
2022-12-13,Japan,Moderna,82073797
2022-12-13,Japan,Novavax,266955
2022-12-13,Japan,Pfizer/BioNTech,278175047
2022-12-13,South Korea,Johnson&Johnson,1518057
2022-12-13,South Korea,Moderna,13458283
2022-12-13,South Korea,Novavax,250805
2022-12-13,South Korea,Pfizer/BioNTech,52594720
2022-12-13,South Korea,SKYCovione,402
