tDate,Country,Vaccine,NumberOfVaccinated
2021-06-19,Chile,CanSino,218457
2021-06-19,Chile,Oxford/AstraZeneca,376111
2021-06-19,Chile,Pfizer/BioNTech,3953964
2021-06-19,Chile,Sinovac,16878366
2021-06-19,Czechia,Johnson&Johnson,78391
2021-06-19,Czechia,Moderna,626659
2021-06-19,Czechia,Oxford/AstraZeneca,674755
2021-06-19,Czechia,Pfizer/BioNTech,5824024
2021-06-19,France,Johnson&Johnson,498778
2021-06-19,France,Moderna,4382823
2021-06-19,France,Oxford/AstraZeneca,6299785
2021-06-19,France,Pfizer/BioNTech,37046279
2021-06-19,Germany,Johnson&Johnson,1654978
2021-06-19,Germany,Moderna,5533394
2021-06-19,Germany,Oxford/AstraZeneca,10485434
2021-06-19,Germany,Pfizer/BioNTech,48670584
2021-06-19,Iceland,Johnson&Johnson,38707
2021-06-19,Iceland,Moderna,34095
2021-06-19,Iceland,Oxford/AstraZeneca,81375
2021-06-19,Iceland,Pfizer/BioNTech,202483
2021-06-19,Italy,Johnson&Johnson,1183212
2021-06-19,Italy,Moderna,4301673
2021-06-19,Italy,Oxford/AstraZeneca,8252731
2021-06-19,Italy,Pfizer/BioNTech,31921246
2021-06-19,Latvia,Johnson&Johnson,47498
2021-06-19,Latvia,Moderna,189033
2021-06-19,Latvia,Oxford/AstraZeneca,265795
2021-06-19,Latvia,Pfizer/BioNTech,567181
2021-06-19,Lithuania,Johnson&Johnson,85134
2021-06-19,Lithuania,Moderna,191351
2021-06-19,Lithuania,Oxford/AstraZeneca,399552
2021-06-19,Lithuania,Pfizer/BioNTech,1413791
2021-06-19,Switzerland,Moderna,4113658
2021-06-19,Switzerland,Pfizer/BioNTech,2587588
2021-06-19,United States,Johnson&Johnson,11931392
2021-06-19,United States,Moderna,130974892
2021-06-19,United States,Pfizer/BioNTech,173968342
