tDate,Country,Vaccine,NumberOfVaccinated
2022-05-08,Chile,CanSino,0
2022-05-08,Chile,Moderna,0
2022-05-08,Chile,Oxford/AstraZeneca,549668
2022-05-08,Chile,Pfizer/BioNTech,7963505
2022-05-08,Chile,Sinovac,25736629
2022-05-08,Czechia,Moderna,1594373
2022-05-08,Czechia,Pfizer/BioNTech,14688844
2022-05-08,France,Johnson&Johnson,1087128
2022-05-08,France,Moderna,23649858
2022-05-08,France,Novavax,16923
2022-05-08,France,Oxford/AstraZeneca,7858990
2022-05-08,France,Pfizer/BioNTech,111124357
2022-05-08,Germany,Johnson&Johnson,3720287
2022-05-08,Germany,Moderna,30448688
2022-05-08,Germany,Novavax,114480
2022-05-08,Germany,Oxford/AstraZeneca,12876791
2022-05-08,Germany,Pfizer/BioNTech,131898059
2022-05-08,Italy,Moderna,33898618
2022-05-08,Italy,Novavax,40339
2022-05-08,Italy,Pfizer/BioNTech,89474930
2022-05-08,Latvia,Moderna,713426
2022-05-08,Latvia,Pfizer/BioNTech,1617291
2022-05-08,South Korea,Johnson&Johnson,1543056
2022-05-08,South Korea,Moderna,24536717
2022-05-08,South Korea,Novavax,430459
2022-05-08,South Korea,Oxford/AstraZeneca,20319408
2022-05-08,South Korea,Pfizer/BioNTech,77137739
2022-05-08,Switzerland,Johnson&Johnson,60610
2022-05-08,Switzerland,Moderna,9785809
2022-05-08,Switzerland,Pfizer/BioNTech,5828780
2022-05-08,United States,Johnson&Johnson,18734485
2022-05-08,United States,Moderna,218165790
2022-05-08,United States,Pfizer/BioNTech,341568304
