tDate,Country,Vaccine,NumberOfVaccinated
2022-06-11,Chile,CanSino,0
2022-06-11,Chile,Moderna,0
2022-06-11,Chile,Oxford/AstraZeneca,549660
2022-06-11,Chile,Pfizer/BioNTech,7998973
2022-06-11,Chile,Sinovac,25828513
2022-06-11,Czechia,Moderna,1600115
2022-06-11,Czechia,Novavax,8252
2022-06-11,Czechia,Pfizer/BioNTech,14743693
2022-06-11,France,Johnson&Johnson,1087749
2022-06-11,France,Moderna,23712073
2022-06-11,France,Novavax,22699
2022-06-11,France,Oxford/AstraZeneca,7859736
2022-06-11,France,Pfizer/BioNTech,112287813
2022-06-11,Germany,Johnson&Johnson,3722612
2022-06-11,Germany,Moderna,30613137
2022-06-11,Germany,Novavax,124981
2022-06-11,Germany,Oxford/AstraZeneca,12878245
2022-06-11,Germany,Pfizer/BioNTech,133038135
2022-06-11,Italy,Moderna,34106695
2022-06-11,Italy,Novavax,41857
2022-06-11,Italy,Pfizer/BioNTech,90155095
2022-06-11,Japan,Moderna,64805761
2022-06-11,Japan,Novavax,10426
2022-06-11,Japan,Oxford/AstraZeneca,117414
2022-06-11,Japan,Pfizer/BioNTech,217794378
2022-06-11,Latvia,Johnson&Johnson,293724
2022-06-11,Latvia,Moderna,714787
2022-06-11,Latvia,Pfizer/BioNTech,1621838
2022-06-11,South Korea,Johnson&Johnson,1543401
2022-06-11,South Korea,Moderna,24709067
2022-06-11,South Korea,Novavax,552541
2022-06-11,South Korea,Oxford/AstraZeneca,20320780
2022-06-11,South Korea,Pfizer/BioNTech,78453713
2022-06-11,Switzerland,Johnson&Johnson,61075
2022-06-11,Switzerland,Moderna,9805790
2022-06-11,Switzerland,Pfizer/BioNTech,5854753
2022-06-11,United States,Johnson&Johnson,18796212
2022-06-11,United States,Moderna,222879133
2022-06-11,United States,Pfizer/BioNTech,348536648
