tDate,Country,Vaccine,NumberOfVaccinated
2021-05-30,Chile,Oxford/AstraZeneca,237219
2021-05-30,Chile,Pfizer/BioNTech,3292833
2021-05-30,Chile,Sinovac,14957402
2021-05-30,Czechia,Johnson&Johnson,38445
2021-05-30,Czechia,Moderna,489381
2021-05-30,Czechia,Oxford/AstraZeneca,527336
2021-05-30,Czechia,Pfizer/BioNTech,4185770
2021-05-30,France,Johnson&Johnson,271929
2021-05-30,France,Moderna,3259649
2021-05-30,France,Oxford/AstraZeneca,5069448
2021-05-30,France,Pfizer/BioNTech,27751595
2021-05-30,Germany,Johnson&Johnson,447973
2021-05-30,Germany,Moderna,3953181
2021-05-30,Germany,Oxford/AstraZeneca,9185958
2021-05-30,Germany,Pfizer/BioNTech,36610034
2021-05-30,Iceland,Johnson&Johnson,13533
2021-05-30,Iceland,Moderna,22562
2021-05-30,Iceland,Oxford/AstraZeneca,67738
2021-05-30,Iceland,Pfizer/BioNTech,146260
2021-05-30,Italy,Johnson&Johnson,597641
2021-05-30,Italy,Moderna,3154383
2021-05-30,Italy,Oxford/AstraZeneca,7149239
2021-05-30,Italy,Pfizer/BioNTech,23764480
2021-05-30,Latvia,Johnson&Johnson,19499
2021-05-30,Latvia,Moderna,148979
2021-05-30,Latvia,Oxford/AstraZeneca,192509
2021-05-30,Latvia,Pfizer/BioNTech,384816
2021-05-30,Lithuania,Johnson&Johnson,34150
2021-05-30,Lithuania,Moderna,144902
2021-05-30,Lithuania,Oxford/AstraZeneca,322339
2021-05-30,Lithuania,Pfizer/BioNTech,1106275
2021-05-30,Switzerland,Moderna,2708504
2021-05-30,Switzerland,Pfizer/BioNTech,2150751
2021-05-30,United States,Johnson&Johnson,10776617
2021-05-30,United States,Moderna,124520914
2021-05-30,United States,Pfizer/BioNTech,159412031
