tDate,Country,Vaccine,NumberOfVaccinated
2022-04-27,Chile,CanSino,0
2022-04-27,Chile,Moderna,0
2022-04-27,Chile,Oxford/AstraZeneca,549637
2022-04-27,Chile,Pfizer/BioNTech,7954568
2022-04-27,Chile,Sinovac,25713083
2022-04-27,Czechia,Johnson&Johnson,412734
2022-04-27,Czechia,Moderna,1592266
2022-04-27,Czechia,Novavax,6261
2022-04-27,Czechia,Pfizer/BioNTech,14667218
2022-04-27,France,Johnson&Johnson,1086829
2022-04-27,France,Moderna,23624994
2022-04-27,France,Oxford/AstraZeneca,7858727
2022-04-27,France,Pfizer/BioNTech,110288158
2022-04-27,Germany,Johnson&Johnson,3719525
2022-04-27,Germany,Moderna,30344370
2022-04-27,Germany,Novavax,108506
2022-04-27,Germany,Oxford/AstraZeneca,12874822
2022-04-27,Germany,Pfizer/BioNTech,131263720
2022-04-27,Italy,Moderna,33805632
2022-04-27,Italy,Novavax,39340
2022-04-27,Italy,Pfizer/BioNTech,89195990
2022-04-27,Latvia,Johnson&Johnson,293444
2022-04-27,Latvia,Moderna,712848
2022-04-27,Latvia,Novavax,316
2022-04-27,Latvia,Pfizer/BioNTech,1615463
2022-04-27,South Korea,Johnson&Johnson,1542915
2022-04-27,South Korea,Moderna,24412719
2022-04-27,South Korea,Novavax,348882
2022-04-27,South Korea,Oxford/AstraZeneca,20318747
2022-04-27,South Korea,Pfizer/BioNTech,75828076
2022-04-27,United States,Johnson&Johnson,18687801
2022-04-27,United States,Moderna,216176131
2022-04-27,United States,Pfizer/BioNTech,338817094
