tDate,Country,Vaccine,NumberOfVaccinated
2021-10-30,Chile,CanSino,571387
2021-10-30,Chile,Oxford/AstraZeneca,528802
2021-10-30,Chile,Pfizer/BioNTech,7392260
2021-10-30,Chile,Sinovac,22555567
2021-10-30,Czechia,Johnson&Johnson,278794
2021-10-30,Czechia,Moderna,951207
2021-10-30,Czechia,Pfizer/BioNTech,10139037
2021-10-30,France,Johnson&Johnson,1048138
2021-10-30,France,Moderna,11137962
2021-10-30,France,Oxford/AstraZeneca,7795523
2021-10-30,France,Pfizer/BioNTech,79195653
2021-10-30,Germany,Johnson&Johnson,3308376
2021-10-30,Germany,Moderna,9790259
2021-10-30,Germany,Oxford/AstraZeneca,12704839
2021-10-30,Germany,Pfizer/BioNTech,86178415
2021-10-30,Iceland,Johnson&Johnson,54033
2021-10-30,Iceland,Moderna,63044
2021-10-30,Iceland,Oxford/AstraZeneca,115550
2021-10-30,Iceland,Pfizer/BioNTech,339226
2021-10-30,Italy,Johnson&Johnson,1491723
2021-10-30,Italy,Moderna,11354618
2021-10-30,Italy,Oxford/AstraZeneca,12157416
2021-10-30,Italy,Pfizer/BioNTech,64820387
2021-10-30,Latvia,Johnson&Johnson,229905
2021-10-30,Latvia,Moderna,285681
2021-10-30,Latvia,Oxford/AstraZeneca,262440
2021-10-30,Latvia,Pfizer/BioNTech,1179679
2021-10-30,South Korea,Johnson&Johnson,1485809
2021-10-30,South Korea,Moderna,12009896
2021-10-30,South Korea,Oxford/AstraZeneca,22095407
2021-10-30,South Korea,Pfizer/BioNTech,42821458
2021-10-30,Switzerland,Johnson&Johnson,21038
2021-10-30,Switzerland,Moderna,7252397
2021-10-30,Switzerland,Pfizer/BioNTech,3805910
2021-10-30,United States,Johnson&Johnson,15594341
2021-10-30,United States,Moderna,158053763
2021-10-30,United States,Pfizer/BioNTech,246573186
