tDate,Country,Vaccine,NumberOfVaccinated
2021-12-08,Chile,CanSino,573308
2021-12-08,Chile,Oxford/AstraZeneca,543458
2021-12-08,Chile,Pfizer/BioNTech,7564605
2021-12-08,Chile,Sinovac,23951985
2021-12-08,Czechia,Johnson&Johnson,398634
2021-12-08,Czechia,Moderna,1165620
2021-12-08,Czechia,Oxford/AstraZeneca,884520
2021-12-08,Czechia,Pfizer/BioNTech,11691376
2021-12-08,France,Johnson&Johnson,1059555
2021-12-08,France,Moderna,12124448
2021-12-08,France,Oxford/AstraZeneca,7811127
2021-12-08,France,Pfizer/BioNTech,89479365
2021-12-08,Germany,Johnson&Johnson,3522147
2021-12-08,Germany,Moderna,13702357
2021-12-08,Germany,Oxford/AstraZeneca,12724784
2021-12-08,Germany,Pfizer/BioNTech,101222067
2021-12-08,Iceland,Johnson&Johnson,54410
2021-12-08,Iceland,Moderna,87217
2021-12-08,Iceland,Oxford/AstraZeneca,115706
2021-12-08,Iceland,Pfizer/BioNTech,431910
2021-12-08,Italy,Johnson&Johnson,1498141
2021-12-08,Italy,Moderna,14655312
2021-12-08,Italy,Oxford/AstraZeneca,12158813
2021-12-08,Italy,Pfizer/BioNTech,71817546
2021-12-08,Latvia,Johnson&Johnson,276068
2021-12-08,Latvia,Moderna,458728
2021-12-08,Latvia,Pfizer/BioNTech,1359944
2021-12-08,South Korea,Johnson&Johnson,1519979
2021-12-08,South Korea,Moderna,14344384
2021-12-08,South Korea,Oxford/AstraZeneca,22174005
2021-12-08,South Korea,Pfizer/BioNTech,49680236
2021-12-08,Switzerland,Johnson&Johnson,44142
2021-12-08,Switzerland,Moderna,7933891
2021-12-08,Switzerland,Pfizer/BioNTech,4418602
2021-12-08,United States,Johnson&Johnson,16979979
2021-12-08,United States,Moderna,181774966
2021-12-08,United States,Pfizer/BioNTech,276485648
