tDate,Country,Vaccine,NumberOfVaccinated
2022-12-21,Czechia,Johnson&Johnson,414019
2022-12-21,Czechia,Moderna,1640636
2022-12-21,Czechia,Novavax,11035
2022-12-21,Czechia,Pfizer/BioNTech,15634682
2022-12-21,France,Johnson&Johnson,1090342
2022-12-21,France,Moderna,24091103
2022-12-21,France,Novavax,36485
2022-12-21,France,Pfizer/BioNTech,120075394
2022-12-21,Germany,Johnson&Johnson,3756914
2022-12-21,Germany,Moderna,31559090
2022-12-21,Germany,Novavax,156450
2022-12-21,Germany,Pfizer/BioNTech,137940216
2022-12-21,Germany,Valneva,5218
2022-12-21,Italy,Moderna,34280197
2022-12-21,Italy,Pfizer/BioNTech,95287371
2022-12-21,Japan,Moderna,82487210
2022-12-21,Japan,Novavax,272803
2022-12-21,Japan,Pfizer/BioNTech,283976745
2022-12-21,South Korea,Johnson&Johnson,1518130
2022-12-21,South Korea,Novavax,252237
2022-12-21,South Korea,Pfizer/BioNTech,52597548
2022-12-21,South Korea,SKYCovione,419
