tDate,Country,Vaccine,NumberOfVaccinated
2022-09-21,Czechia,Moderna,1629797
2022-09-21,Czechia,Novavax,10205
2022-09-21,Czechia,Oxford/AstraZeneca,887659
2022-09-21,Czechia,Pfizer/BioNTech,15078724
2022-09-21,France,Johnson&Johnson,1089471
2022-09-21,France,Moderna,23926138
2022-09-21,France,Novavax,31983
2022-09-21,France,Pfizer/BioNTech,116916089
2022-09-21,Germany,Johnson&Johnson,3751274
2022-09-21,Germany,Moderna,31518684
2022-09-21,Germany,Novavax,145225
2022-09-21,Germany,Pfizer/BioNTech,137070221
2022-09-21,Italy,Moderna,34233142
2022-09-21,Italy,Novavax,42908
2022-09-21,Italy,Pfizer/BioNTech,92668554
2022-09-21,Japan,Moderna,77941013
2022-09-21,Japan,Novavax,202546
2022-09-21,Japan,Pfizer/BioNTech,244036981
2022-09-21,South Korea,Johnson&Johnson,1544367
2022-09-21,South Korea,Moderna,25228067
2022-09-21,South Korea,Novavax,818198
2022-09-21,South Korea,Pfizer/BioNTech,81149508
2022-09-21,South Korea,SKYCovione,120
