tDate,Country,Vaccine,NumberOfVaccinated
2022-12-10,Czechia,Moderna,1640407
2022-12-10,Czechia,Novavax,10976
2022-12-10,Czechia,Pfizer/BioNTech,15619923
2022-12-10,Italy,Moderna,34271352
2022-12-10,Italy,Pfizer/BioNTech,95039179
2022-12-10,Japan,Moderna,81899238
2022-12-10,Japan,Novavax,264765
2022-12-10,Japan,Pfizer/BioNTech,275681280
2022-12-10,South Korea,Johnson&Johnson,1545061
2022-12-10,South Korea,Moderna,25279221
2022-12-10,South Korea,Novavax,884509
2022-12-10,South Korea,Pfizer/BioNTech,81420991
2022-12-10,South Korea,SKYCovione,2239
