tDate,Country,Vaccine,NumberOfVaccinated
2021-05-16,Chile,Oxford/AstraZeneca,90539
2021-05-16,Chile,Pfizer/BioNTech,2620393
2021-05-16,Chile,Sinovac,13866919
2021-05-16,Czechia,Johnson&Johnson,22828
2021-05-16,Czechia,Moderna,395128
2021-05-16,Czechia,Oxford/AstraZeneca,442807
2021-05-16,Czechia,Pfizer/BioNTech,3300978
2021-05-16,France,Johnson&Johnson,158174
2021-05-16,France,Moderna,2614277
2021-05-16,France,Oxford/AstraZeneca,4401367
2021-05-16,France,Pfizer/BioNTech,22167450
2021-05-16,Germany,Johnson&Johnson,56867
2021-05-16,Germany,Moderna,2858374
2021-05-16,Germany,Oxford/AstraZeneca,7690501
2021-05-16,Germany,Pfizer/BioNTech,29721426
2021-05-16,Iceland,Johnson&Johnson,8883
2021-05-16,Iceland,Moderna,15358
2021-05-16,Iceland,Oxford/AstraZeneca,62421
2021-05-16,Iceland,Pfizer/BioNTech,117908
2021-05-16,Italy,Johnson&Johnson,261172
2021-05-16,Italy,Moderna,2285599
2021-05-16,Italy,Oxford/AstraZeneca,5934938
2021-05-16,Italy,Pfizer/BioNTech,19173057
2021-05-16,Latvia,Johnson&Johnson,3158
2021-05-16,Latvia,Moderna,105249
2021-05-16,Latvia,Oxford/AstraZeneca,169992
2021-05-16,Latvia,Pfizer/BioNTech,243824
2021-05-16,Lithuania,Johnson&Johnson,8446
2021-05-16,Lithuania,Moderna,114000
2021-05-16,Lithuania,Oxford/AstraZeneca,285091
2021-05-16,Lithuania,Pfizer/BioNTech,912395
2021-05-16,Switzerland,Moderna,1968110
2021-05-16,Switzerland,Pfizer/BioNTech,1782049
2021-05-16,United States,Johnson&Johnson,9637126
2021-05-16,United States,Moderna,116798390
2021-05-16,United States,Pfizer/BioNTech,146288690
