tDate,Country,Vaccine,NumberOfVaccinated
2021-06-01,Austria,Johnson&Johnson,56594
2021-06-01,Austria,Moderna,567971
2021-06-01,Austria,Oxford/AstraZeneca,1043953
2021-06-01,Austria,Pfizer/BioNTech,4008619
2021-06-01,Belgium,Johnson&Johnson,95195
2021-06-01,Belgium,Moderna,646384
2021-06-01,Belgium,Oxford/AstraZeneca,1554211
2021-06-01,Belgium,Pfizer/BioNTech,5286020
2021-06-01,Chile,CanSino,10437
2021-06-01,Chile,Oxford/AstraZeneca,326364
2021-06-01,Chile,Pfizer/BioNTech,3462510
2021-06-01,Chile,Sinovac,15122954
2021-06-01,Czechia,Johnson&Johnson,42514
2021-06-01,Czechia,Moderna,507511
2021-06-01,Czechia,Oxford/AstraZeneca,547215
2021-06-01,Czechia,Pfizer/BioNTech,4347592
2021-06-01,Denmark,Johnson&Johnson,0
2021-06-01,Denmark,Moderna,334223
2021-06-01,Denmark,Oxford/AstraZeneca,151830
2021-06-01,Denmark,Pfizer/BioNTech,3249037
2021-06-01,Estonia,Johnson&Johnson,13070
2021-06-01,Estonia,Moderna,67627
2021-06-01,Estonia,Oxford/AstraZeneca,183183
2021-06-01,Estonia,Pfizer/BioNTech,488888
2021-06-01,Finland,Johnson&Johnson,0
2021-06-01,Finland,Moderna,294422
2021-06-01,Finland,Oxford/AstraZeneca,403327
2021-06-01,Finland,Pfizer/BioNTech,2543487
2021-06-01,France,Johnson&Johnson,304176
2021-06-01,France,Moderna,3370615
2021-06-01,France,Oxford/AstraZeneca,5175291
2021-06-01,France,Pfizer/BioNTech,28722185
2021-06-01,Germany,Johnson&Johnson,574722
2021-06-01,Germany,Moderna,4095613
2021-06-01,Germany,Oxford/AstraZeneca,9342833
2021-06-01,Germany,Pfizer/BioNTech,37704925
2021-06-01,Hungary,Johnson&Johnson,63042
2021-06-01,Hungary,Moderna,546933
2021-06-01,Hungary,Oxford/AstraZeneca,927432
2021-06-01,Hungary,Pfizer/BioNTech,3791489
2021-06-01,Hungary,Sinopharm/Beijing,1954639
2021-06-01,Hungary,Sputnik V,1766724
2021-06-01,Iceland,Johnson&Johnson,13644
2021-06-01,Iceland,Moderna,22562
2021-06-01,Iceland,Oxford/AstraZeneca,67829
2021-06-01,Iceland,Pfizer/BioNTech,154952
2021-06-01,Ireland,Johnson&Johnson,70514
2021-06-01,Ireland,Moderna,225632
2021-06-01,Ireland,Oxford/AstraZeneca,690200
2021-06-01,Ireland,Pfizer/BioNTech,1863574
2021-06-01,Italy,Johnson&Johnson,720862
2021-06-01,Italy,Moderna,3322598
2021-06-01,Italy,Oxford/AstraZeneca,7290292
2021-06-01,Italy,Pfizer/BioNTech,24274533
2021-06-01,Latvia,Johnson&Johnson,21504
2021-06-01,Latvia,Moderna,152479
2021-06-01,Latvia,Oxford/AstraZeneca,196841
2021-06-01,Latvia,Pfizer/BioNTech,409265
2021-06-01,Lithuania,Johnson&Johnson,36372
2021-06-01,Lithuania,Moderna,151794
2021-06-01,Lithuania,Oxford/AstraZeneca,334766
2021-06-01,Lithuania,Pfizer/BioNTech,1135979
2021-06-01,Luxembourg,Johnson&Johnson,13048
2021-06-01,Luxembourg,Moderna,36248
2021-06-01,Luxembourg,Oxford/AstraZeneca,74313
2021-06-01,Luxembourg,Pfizer/BioNTech,265846
2021-06-01,Netherlands,Johnson&Johnson,384259
2021-06-01,Netherlands,Moderna,779409
2021-06-01,Netherlands,Oxford/AstraZeneca,2089957
2021-06-01,Netherlands,Pfizer/BioNTech,7526639
2021-06-01,Poland,Johnson&Johnson,703860
2021-06-01,Poland,Moderna,2271536
2021-06-01,Poland,Oxford/AstraZeneca,3452253
2021-06-01,Poland,Pfizer/BioNTech,15757747
2021-06-01,Portugal,Johnson&Johnson,160703
2021-06-01,Portugal,Moderna,580428
2021-06-01,Portugal,Oxford/AstraZeneca,1270888
2021-06-01,Portugal,Pfizer/BioNTech,4289474
2021-06-01,Slovakia,Moderna,283326
2021-06-01,Slovakia,Oxford/AstraZeneca,637627
2021-06-01,Slovakia,Pfizer/BioNTech,1890182
2021-06-01,Slovenia,Johnson&Johnson,32089
2021-06-01,Slovenia,Moderna,123476
2021-06-01,Slovenia,Oxford/AstraZeneca,242287
2021-06-01,Slovenia,Pfizer/BioNTech,777647
2021-06-01,Spain,Johnson&Johnson,616611
2021-06-01,Spain,Moderna,2741624
2021-06-01,Spain,Oxford/AstraZeneca,5480346
2021-06-01,Spain,Pfizer/BioNTech,20972486
2021-06-01,Sweden,Moderna,569235
2021-06-01,Sweden,Oxford/AstraZeneca,862009
2021-06-01,Sweden,Pfizer/BioNTech,4413574
2021-06-01,Switzerland,Moderna,2834635
2021-06-01,Switzerland,Pfizer/BioNTech,2217226
2021-06-01,United States,Johnson&Johnson,10858664
2021-06-01,United States,Moderna,125016707
2021-06-01,United States,Pfizer/BioNTech,160309262
