tDate,Country,Vaccine,NumberOfVaccinated
2022-12-14,Czechia,Moderna,1640468
2022-12-14,Czechia,Novavax,11008
2022-12-14,Czechia,Pfizer/BioNTech,15625984
2022-12-14,France,Moderna,24076260
2022-12-14,France,Novavax,36032
2022-12-14,France,Pfizer/BioNTech,119608586
2022-12-14,Germany,Johnson&Johnson,3756741
2022-12-14,Germany,Moderna,31558231
2022-12-14,Germany,Novavax,155989
2022-12-14,Germany,Oxford/AstraZeneca,12795505
2022-12-14,Germany,Pfizer/BioNTech,137922739
2022-12-14,Germany,Valneva,4803
2022-12-14,Italy,Moderna,34274457
2022-12-14,Italy,Pfizer/BioNTech,95139941
2022-12-14,Japan,Moderna,82097873
2022-12-14,Japan,Novavax,267184
2022-12-14,Japan,Pfizer/BioNTech,278550031
2022-12-14,South Korea,Johnson&Johnson,1518069
2022-12-14,South Korea,Moderna,13458312
2022-12-14,South Korea,Novavax,251011
2022-12-14,South Korea,Pfizer/BioNTech,52595045
2022-12-14,South Korea,SKYCovione,404
