tDate,Country,Vaccine,NumberOfVaccinated
2021-05-08,Chile,Oxford/AstraZeneca,83042
2021-05-08,Chile,Pfizer/BioNTech,2366069
2021-05-08,Chile,Sinovac,13263062
2021-05-08,Czechia,Johnson&Johnson,15070
2021-05-08,Czechia,Moderna,360106
2021-05-08,Czechia,Oxford/AstraZeneca,406515
2021-05-08,Czechia,Pfizer/BioNTech,2871852
2021-05-08,France,Johnson&Johnson,113364
2021-05-08,France,Moderna,2158631
2021-05-08,France,Oxford/AstraZeneca,4197492
2021-05-08,France,Pfizer/BioNTech,19169502
2021-05-08,Germany,Johnson&Johnson,24985
2021-05-08,Germany,Moderna,2310487
2021-05-08,Germany,Oxford/AstraZeneca,6859108
2021-05-08,Germany,Pfizer/BioNTech,25899967
2021-05-08,Iceland,Johnson&Johnson,8447
2021-05-08,Iceland,Moderna,15358
2021-05-08,Iceland,Oxford/AstraZeneca,59930
2021-05-08,Iceland,Pfizer/BioNTech,104464
2021-05-08,Italy,Johnson&Johnson,175129
2021-05-08,Italy,Moderna,1895439
2021-05-08,Italy,Oxford/AstraZeneca,5167664
2021-05-08,Italy,Pfizer/BioNTech,16624640
2021-05-08,Latvia,Johnson&Johnson,843
2021-05-08,Latvia,Moderna,89766
2021-05-08,Latvia,Oxford/AstraZeneca,155962
2021-05-08,Latvia,Pfizer/BioNTech,162425
2021-05-08,Lithuania,Johnson&Johnson,4016
2021-05-08,Lithuania,Moderna,102410
2021-05-08,Lithuania,Oxford/AstraZeneca,248429
2021-05-08,Lithuania,Pfizer/BioNTech,810748
2021-05-08,Switzerland,Moderna,1663998
2021-05-08,Switzerland,Pfizer/BioNTech,1597941
2021-05-08,United States,Johnson&Johnson,8844369
2021-05-08,United States,Moderna,111094349
2021-05-08,United States,Pfizer/BioNTech,137216849
