Date,Country,Vaccine,NumberOfVaccinated
2021-06-27,Chile,CanSino,359494
2021-06-27,Chile,Oxford/AstraZeneca,358975
2021-06-27,Chile,Pfizer/BioNTech,4426391
2021-06-27,Chile,Sinovac,17362046
2021-06-27,Czechia,Johnson&Johnson,86926
2021-06-27,Czechia,Moderna,679349
2021-06-27,Czechia,Oxford/AstraZeneca,715492
2021-06-27,Czechia,Pfizer/BioNTech,6425016
2021-06-27,France,Johnson&Johnson,543007
2021-06-27,France,Moderna,4889120
2021-06-27,France,Oxford/AstraZeneca,6680382
2021-06-27,France,Pfizer/BioNTech,40408957
2021-06-27,Germany,Johnson&Johnson,1868172
2021-06-27,Germany,Moderna,6198532
2021-06-27,Germany,Oxford/AstraZeneca,11134252
2021-06-27,Germany,Pfizer/BioNTech,53142273
2021-06-27,Iceland,Johnson&Johnson,49714
2021-06-27,Iceland,Moderna,34124
2021-06-27,Iceland,Oxford/AstraZeneca,83697
2021-06-27,Iceland,Pfizer/BioNTech,219453
2021-06-27,Italy,Johnson&Johnson,1219752
2021-06-27,Italy,Moderna,4787076
2021-06-27,Italy,Oxford/AstraZeneca,8649088
2021-06-27,Italy,Pfizer/BioNTech,35309742
2021-06-27,Japan,Moderna,976354
2021-06-27,Japan,Pfizer/BioNTech,41635283
2021-06-27,Latvia,Johnson&Johnson,52555
2021-06-27,Latvia,Moderna,194871
2021-06-27,Latvia,Oxford/AstraZeneca,271881
2021-06-27,Latvia,Pfizer/BioNTech,586428
2021-06-27,Lithuania,Johnson&Johnson,90286
2021-06-27,Lithuania,Moderna,198696
2021-06-27,Lithuania,Oxford/AstraZeneca,422196
2021-06-27,Lithuania,Pfizer/BioNTech,1505631
2021-06-27,Switzerland,Moderna,4597135
2021-06-27,Switzerland,Pfizer/BioNTech,2688886
2021-06-27,United States,Johnson&Johnson,12256008
2021-06-27,United States,Moderna,132647393
2021-06-27,United States,Pfizer/BioNTech,178171003
