tDate,Country,Vaccine,NumberOfVaccinated
2022-07-24,Chile,Pfizer/BioNTech,8036481
2022-07-24,Chile,Sinovac,25901877
2022-07-24,Czechia,Moderna,1606459
2022-07-24,Czechia,Pfizer/BioNTech,14806655
2022-07-24,France,Moderna,23865232
2022-07-24,France,Novavax,28556
2022-07-24,France,Pfizer/BioNTech,115257514
2022-07-24,Germany,Johnson&Johnson,3749073
2022-07-24,Germany,Moderna,31338490
2022-07-24,Germany,Novavax,134405
2022-07-24,Germany,Pfizer/BioNTech,135672393
2022-07-24,Italy,Moderna,34212349
2022-07-24,Italy,Novavax,42575
2022-07-24,Italy,Pfizer/BioNTech,91291807
2022-07-24,Japan,Moderna,67881036
2022-07-24,Japan,Novavax,77392
2022-07-24,Japan,Pfizer/BioNTech,226200495
2022-07-24,South Korea,Moderna,24852089
2022-07-24,South Korea,Novavax,646000
2022-07-24,South Korea,Pfizer/BioNTech,79315291
2022-07-24,Switzerland,Moderna,9860769
2022-07-24,Switzerland,Pfizer/BioNTech,5919245
