tDate,Country,Vaccine,NumberOfVaccinated
2022-03-22,Austria,Johnson&Johnson,363548
2022-03-22,Austria,Moderna,1585063
2022-03-22,Austria,Novavax,3682
2022-03-22,Austria,Oxford/AstraZeneca,1588222
2022-03-22,Austria,Pfizer/BioNTech,14584985
2022-03-22,Belgium,Johnson&Johnson,425639
2022-03-22,Belgium,Moderna,4267394
2022-03-22,Belgium,Novavax,36
2022-03-22,Belgium,Oxford/AstraZeneca,2846716
2022-03-22,Belgium,Pfizer/BioNTech,17451842
2022-03-22,Chile,CanSino,574442
2022-03-22,Chile,Oxford/AstraZeneca,549396
2022-03-22,Chile,Pfizer/BioNTech,7910264
2022-03-22,Chile,Sinovac,25596927
2022-03-22,Czechia,Johnson&Johnson,412525
2022-03-22,Czechia,Moderna,1582576
2022-03-22,Czechia,Novavax,2109
2022-03-22,Czechia,Pfizer/BioNTech,14586046
2022-03-22,Denmark,Johnson&Johnson,46934
2022-03-22,Denmark,Moderna,1708672
2022-03-22,Denmark,Pfizer/BioNTech,10259219
2022-03-22,Finland,Johnson&Johnson,0
2022-03-22,Finland,Moderna,1886487
2022-03-22,Finland,Oxford/AstraZeneca,553785
2022-03-22,Finland,Pfizer/BioNTech,9235420
2022-03-22,France,Johnson&Johnson,1085814
2022-03-22,France,Moderna,23515929
2022-03-22,France,Oxford/AstraZeneca,7857746
2022-03-22,France,Pfizer/BioNTech,109009159
2022-03-22,Germany,Johnson&Johnson,3627500
2022-03-22,Germany,Moderna,29394223
2022-03-22,Germany,Novavax,57559
2022-03-22,Germany,Oxford/AstraZeneca,12757451
2022-03-22,Germany,Pfizer/BioNTech,125774691
2022-03-22,Ireland,Moderna,1176947
2022-03-22,Ireland,Pfizer/BioNTech,8043987
2022-03-22,Italy,Johnson&Johnson,1507221
2022-03-22,Italy,Moderna,33538855
2022-03-22,Italy,Novavax,21629
2022-03-22,Italy,Pfizer/BioNTech,88332519
2022-03-22,Latvia,Johnson&Johnson,293071
2022-03-22,Latvia,Moderna,709476
2022-03-22,Latvia,Novavax,161
2022-03-22,Latvia,Pfizer/BioNTech,1606125
2022-03-22,Luxembourg,Johnson&Johnson,41518
2022-03-22,Luxembourg,Moderna,299677
2022-03-22,Luxembourg,Novavax,151
2022-03-22,Luxembourg,Oxford/AstraZeneca,105267
2022-03-22,Luxembourg,Pfizer/BioNTech,696897
2022-03-22,Poland,Johnson&Johnson,2682644
2022-03-22,Poland,Moderna,3632801
2022-03-22,Poland,Novavax,3772
2022-03-22,Poland,Oxford/AstraZeneca,5288990
2022-03-22,Poland,Pfizer/BioNTech,38515444
2022-03-22,Slovakia,Johnson&Johnson,183250
2022-03-22,Slovakia,Moderna,672106
2022-03-22,Slovakia,Novavax,300
2022-03-22,Slovakia,Pfizer/BioNTech,5080520
2022-03-22,South Korea,Johnson&Johnson,1542218
2022-03-22,South Korea,Moderna,24182744
2022-03-22,South Korea,Novavax,162110
2022-03-22,South Korea,Oxford/AstraZeneca,20315050
2022-03-22,South Korea,Pfizer/BioNTech,73974411
2022-03-22,Switzerland,Johnson&Johnson,59911
2022-03-22,Switzerland,Moderna,9755633
2022-03-22,Switzerland,Pfizer/BioNTech,5789885
2022-03-22,United States,Johnson&Johnson,18520111
2022-03-22,United States,Moderna,209888388
2022-03-22,United States,Pfizer/BioNTech,329719828
