tDate,Country,Vaccine,NumberOfVaccinated
2022-07-27,Chile,Pfizer/BioNTech,8040325
2022-07-27,Chile,Sinovac,25907267
2022-07-27,Czechia,Johnson&Johnson,413302
2022-07-27,Czechia,Moderna,1608373
2022-07-27,Czechia,Novavax,9223
2022-07-27,Czechia,Pfizer/BioNTech,14825272
2022-07-27,France,Johnson&Johnson,1088806
2022-07-27,France,Moderna,23875794
2022-07-27,France,Novavax,28972
2022-07-27,France,Pfizer/BioNTech,115491052
2022-07-27,Germany,Johnson&Johnson,3749126
2022-07-27,Germany,Moderna,31352419
2022-07-27,Germany,Novavax,134995
2022-07-27,Germany,Oxford/AstraZeneca,12794724
2022-07-27,Germany,Pfizer/BioNTech,135784733
2022-07-27,Italy,Moderna,34215714
2022-07-27,Italy,Novavax,42611
2022-07-27,Italy,Pfizer/BioNTech,91496110
2022-07-27,Japan,Moderna,68277606
2022-07-27,Japan,Novavax,80697
2022-07-27,Japan,Oxford/AstraZeneca,117564
2022-07-27,Japan,Pfizer/BioNTech,227068689
2022-07-27,South Korea,Johnson&Johnson,1543858
2022-07-27,South Korea,Moderna,24879341
2022-07-27,South Korea,Novavax,663207
2022-07-27,South Korea,Pfizer/BioNTech,79494566
2022-07-27,United States,Johnson&Johnson,18868083
2022-07-27,United States,Moderna,227455167
2022-07-27,United States,Pfizer/BioNTech,356743474
