tDate,Country,Vaccine,NumberOfVaccinated
2021-07-12,Chile,CanSino,481443
2021-07-12,Chile,Oxford/AstraZeneca,388119
2021-07-12,Chile,Pfizer/BioNTech,5425669
2021-07-12,Chile,Sinovac,17961497
2021-07-12,Czechia,Johnson&Johnson,99148
2021-07-12,Czechia,Moderna,773964
2021-07-12,Czechia,Oxford/AstraZeneca,784312
2021-07-12,Czechia,Pfizer/BioNTech,7415931
2021-07-12,France,Johnson&Johnson,631564
2021-07-12,France,Moderna,5751144
2021-07-12,France,Oxford/AstraZeneca,7337721
2021-07-12,France,Pfizer/BioNTech,47485856
2021-07-12,Germany,Johnson&Johnson,2130709
2021-07-12,Germany,Moderna,7539128
2021-07-12,Germany,Oxford/AstraZeneca,12091194
2021-07-12,Germany,Pfizer/BioNTech,60795131
2021-07-12,Iceland,Johnson&Johnson,52685
2021-07-12,Iceland,Moderna,38166
2021-07-12,Iceland,Oxford/AstraZeneca,112798
2021-07-12,Iceland,Pfizer/BioNTech,248526
2021-07-12,Italy,Johnson&Johnson,1274501
2021-07-12,Italy,Moderna,5654403
2021-07-12,Italy,Oxford/AstraZeneca,10002540
2021-07-12,Italy,Pfizer/BioNTech,41339879
2021-07-12,Japan,Moderna,2097656
2021-07-12,Japan,Pfizer/BioNTech,61909016
2021-07-12,Latvia,Johnson&Johnson,78448
2021-07-12,Latvia,Moderna,212236
2021-07-12,Latvia,Oxford/AstraZeneca,291695
2021-07-12,Latvia,Pfizer/BioNTech,667086
2021-07-12,Lithuania,Johnson&Johnson,121470
2021-07-12,Lithuania,Moderna,211793
2021-07-12,Lithuania,Oxford/AstraZeneca,474789
2021-07-12,Lithuania,Pfizer/BioNTech,1617253
2021-07-12,Switzerland,Moderna,5346998
2021-07-12,Switzerland,Pfizer/BioNTech,2850958
2021-07-12,United States,Johnson&Johnson,12850062
2021-07-12,United States,Moderna,135916829
2021-07-12,United States,Pfizer/BioNTech,185562235
