Date,Country,Vaccine,NumberOfVaccinated
2021-05-27,Chile,Oxford/AstraZeneca,195311
2021-05-27,Chile,Pfizer/BioNTech,3231708
2021-05-27,Chile,Sinovac,14817801
2021-05-27,Czechia,Johnson&Johnson,36214
2021-05-27,Czechia,Moderna,475944
2021-05-27,Czechia,Oxford/AstraZeneca,513102
2021-05-27,Czechia,Pfizer/BioNTech,4028171
2021-05-27,France,Johnson&Johnson,233637
2021-05-27,France,Moderna,3171527
2021-05-27,France,Oxford/AstraZeneca,4891244
2021-05-27,France,Pfizer/BioNTech,26793854
2021-05-27,Germany,Johnson&Johnson,326226
2021-05-27,Germany,Moderna,3758538
2021-05-27,Germany,Oxford/AstraZeneca,8973031
2021-05-27,Germany,Pfizer/BioNTech,35548704
2021-05-27,Iceland,Johnson&Johnson,13481
2021-05-27,Iceland,Moderna,22562
2021-05-27,Iceland,Oxford/AstraZeneca,67706
2021-05-27,Iceland,Pfizer/BioNTech,146213
2021-05-27,Italy,Johnson&Johnson,541361
2021-05-27,Italy,Moderna,2994998
2021-05-27,Italy,Oxford/AstraZeneca,6925777
2021-05-27,Italy,Pfizer/BioNTech,22690205
2021-05-27,Latvia,Johnson&Johnson,15606
2021-05-27,Latvia,Moderna,144025
2021-05-27,Latvia,Oxford/AstraZeneca,190259
2021-05-27,Latvia,Pfizer/BioNTech,355351
2021-05-27,Lithuania,Johnson&Johnson,25010
2021-05-27,Lithuania,Moderna,141447
2021-05-27,Lithuania,Oxford/AstraZeneca,318254
2021-05-27,Lithuania,Pfizer/BioNTech,1078317
2021-05-27,Switzerland,Moderna,2581703
2021-05-27,Switzerland,Pfizer/BioNTech,2093106
2021-05-27,United States,Johnson&Johnson,10539494
2021-05-27,United States,Moderna,122947136
2021-05-27,United States,Pfizer/BioNTech,157023465
