Date,Country,Vaccine,NumberOfVaccinated
2021-07-03,Chile,CanSino,444351
2021-07-03,Chile,Oxford/AstraZeneca,372655
2021-07-03,Chile,Pfizer/BioNTech,4926569
2021-07-03,Chile,Sinovac,17559152
2021-07-03,Czechia,Johnson&Johnson,94220
2021-07-03,Czechia,Moderna,734532
2021-07-03,Czechia,Oxford/AstraZeneca,758416
2021-07-03,Czechia,Pfizer/BioNTech,6923327
2021-07-03,France,Johnson&Johnson,581999
2021-07-03,France,Moderna,5342768
2021-07-03,France,Oxford/AstraZeneca,7006897
2021-07-03,France,Pfizer/BioNTech,43460518
2021-07-03,Germany,Johnson&Johnson,1997542
2021-07-03,Germany,Moderna,6742870
2021-07-03,Germany,Oxford/AstraZeneca,11780360
2021-07-03,Germany,Pfizer/BioNTech,56688236
2021-07-03,Iceland,Johnson&Johnson,50464
2021-07-03,Iceland,Moderna,38124
2021-07-03,Iceland,Oxford/AstraZeneca,110205
2021-07-03,Iceland,Pfizer/BioNTech,236896
2021-07-03,Italy,Johnson&Johnson,1244450
2021-07-03,Italy,Moderna,5073737
2021-07-03,Italy,Oxford/AstraZeneca,9038407
2021-07-03,Italy,Pfizer/BioNTech,37395607
2021-07-03,Japan,Moderna,1320806
2021-07-03,Japan,Pfizer/BioNTech,49601712
2021-07-03,Latvia,Johnson&Johnson,62890
2021-07-03,Latvia,Moderna,206538
2021-07-03,Latvia,Oxford/AstraZeneca,284734
2021-07-03,Latvia,Pfizer/BioNTech,629364
2021-07-03,Lithuania,Johnson&Johnson,103258
2021-07-03,Lithuania,Moderna,206355
2021-07-03,Lithuania,Oxford/AstraZeneca,453106
2021-07-03,Lithuania,Pfizer/BioNTech,1570999
2021-07-03,Switzerland,Moderna,4961388
2021-07-03,Switzerland,Pfizer/BioNTech,2765696
2021-07-03,United States,Johnson&Johnson,12581723
2021-07-03,United States,Moderna,134627563
2021-07-03,United States,Pfizer/BioNTech,182499540
