tDate,Country,Vaccine,NumberOfVaccinated
2021-07-01,Chile,CanSino,429206
2021-07-01,Chile,Oxford/AstraZeneca,370470
2021-07-01,Chile,Pfizer/BioNTech,4808230
2021-07-01,Chile,Sinovac,17517589
2021-07-01,Czechia,Johnson&Johnson,92581
2021-07-01,Czechia,Moderna,721815
2021-07-01,Czechia,Oxford/AstraZeneca,750332
2021-07-01,Czechia,Pfizer/BioNTech,6793239
2021-07-01,France,Johnson&Johnson,568183
2021-07-01,France,Moderna,5186322
2021-07-01,France,Oxford/AstraZeneca,6881492
2021-07-01,France,Pfizer/BioNTech,42491758
2021-07-01,Germany,Johnson&Johnson,1959969
2021-07-01,Germany,Moderna,6556932
2021-07-01,Germany,Oxford/AstraZeneca,11656818
2021-07-01,Germany,Pfizer/BioNTech,55731859
2021-07-01,Iceland,Johnson&Johnson,50396
2021-07-01,Iceland,Moderna,38106
2021-07-01,Iceland,Oxford/AstraZeneca,110134
2021-07-01,Iceland,Pfizer/BioNTech,236734
2021-07-01,Italy,Johnson&Johnson,1237149
2021-07-01,Italy,Moderna,4968418
2021-07-01,Italy,Oxford/AstraZeneca,8868782
2021-07-01,Italy,Pfizer/BioNTech,36596749
2021-07-01,Japan,Moderna,1178914
2021-07-01,Japan,Pfizer/BioNTech,46470307
2021-07-01,Latvia,Johnson&Johnson,59198
2021-07-01,Latvia,Moderna,202827
2021-07-01,Latvia,Oxford/AstraZeneca,280917
2021-07-01,Latvia,Pfizer/BioNTech,618476
2021-07-01,Lithuania,Johnson&Johnson,100046
2021-07-01,Lithuania,Moderna,204841
2021-07-01,Lithuania,Oxford/AstraZeneca,447121
2021-07-01,Lithuania,Pfizer/BioNTech,1554969
2021-07-01,United States,Johnson&Johnson,12470439
2021-07-01,United States,Moderna,134076668
2021-07-01,United States,Pfizer/BioNTech,181347436
