tDate,Country,Vaccine,NumberOfVaccinated
2022-05-09,Chile,CanSino,0
2022-05-09,Chile,Moderna,0
2022-05-09,Chile,Oxford/AstraZeneca,549674
2022-05-09,Chile,Pfizer/BioNTech,7965069
2022-05-09,Chile,Sinovac,25739828
2022-05-09,Czechia,Johnson&Johnson,412812
2022-05-09,Czechia,Moderna,1594528
2022-05-09,Czechia,Novavax,6946
2022-05-09,Czechia,Pfizer/BioNTech,14690174
2022-05-09,France,Johnson&Johnson,1087163
2022-05-09,France,Moderna,23651802
2022-05-09,France,Novavax,17094
2022-05-09,France,Oxford/AstraZeneca,7859023
2022-05-09,France,Pfizer/BioNTech,111158368
2022-05-09,Germany,Johnson&Johnson,3720307
2022-05-09,Germany,Moderna,30454072
2022-05-09,Germany,Novavax,114809
2022-05-09,Germany,Oxford/AstraZeneca,12876794
2022-05-09,Germany,Pfizer/BioNTech,131929414
2022-05-09,Italy,Moderna,33908177
2022-05-09,Italy,Novavax,40390
2022-05-09,Italy,Pfizer/BioNTech,89503168
2022-05-09,Latvia,Johnson&Johnson,293543
2022-05-09,Latvia,Moderna,713445
2022-05-09,Latvia,Pfizer/BioNTech,1617365
2022-05-09,South Korea,Johnson&Johnson,1543074
2022-05-09,South Korea,Moderna,24548281
2022-05-09,South Korea,Novavax,437233
2022-05-09,South Korea,Oxford/AstraZeneca,20319469
2022-05-09,South Korea,Pfizer/BioNTech,77227529
2022-05-09,Switzerland,Johnson&Johnson,60626
2022-05-09,Switzerland,Moderna,9786392
2022-05-09,Switzerland,Pfizer/BioNTech,5829328
2022-05-09,United States,Johnson&Johnson,18735773
2022-05-09,United States,Moderna,218252430
2022-05-09,United States,Pfizer/BioNTech,341692309
