tDate,Country,Vaccine,NumberOfVaccinated
2021-11-06,Chile,CanSino,572033
2021-11-06,Chile,Oxford/AstraZeneca,532471
2021-11-06,Chile,Pfizer/BioNTech,7420753
2021-11-06,Chile,Sinovac,22966900
2021-11-06,Czechia,Johnson&Johnson,308361
2021-11-06,Czechia,Moderna,976695
2021-11-06,Czechia,Oxford/AstraZeneca,882655
2021-11-06,Czechia,Pfizer/BioNTech,10351742
2021-11-06,France,Johnson&Johnson,1049440
2021-11-06,France,Moderna,11202544
2021-11-06,France,Oxford/AstraZeneca,7796638
2021-11-06,France,Pfizer/BioNTech,80027747
2021-11-06,Germany,Johnson&Johnson,3327791
2021-11-06,Germany,Moderna,9829920
2021-11-06,Germany,Oxford/AstraZeneca,12708444
2021-11-06,Germany,Pfizer/BioNTech,87317356
2021-11-06,Iceland,Johnson&Johnson,54070
2021-11-06,Iceland,Moderna,63149
2021-11-06,Iceland,Oxford/AstraZeneca,115564
2021-11-06,Iceland,Pfizer/BioNTech,344696
2021-11-06,Italy,Johnson&Johnson,1492503
2021-11-06,Italy,Moderna,11457087
2021-11-06,Italy,Pfizer/BioNTech,65717439
2021-11-06,Latvia,Johnson&Johnson,244397
2021-11-06,Latvia,Moderna,308857
2021-11-06,Latvia,Oxford/AstraZeneca,262510
2021-11-06,Latvia,Pfizer/BioNTech,1226183
2021-11-06,South Korea,Johnson&Johnson,1490560
2021-11-06,South Korea,Moderna,12446537
2021-11-06,South Korea,Oxford/AstraZeneca,22116413
2021-11-06,South Korea,Pfizer/BioNTech,43674584
2021-11-06,Switzerland,Johnson&Johnson,24762
2021-11-06,Switzerland,Moderna,7295448
2021-11-06,Switzerland,Pfizer/BioNTech,3835405
2021-11-06,United States,Johnson&Johnson,15876019
2021-11-06,United States,Moderna,162648210
2021-11-06,United States,Pfizer/BioNTech,250435837
