tDate,Country,Vaccine,NumberOfVaccinated
2021-04-20,Austria,Johnson&Johnson,51
2021-04-20,Austria,Moderna,258071
2021-04-20,Austria,Oxford/AstraZeneca,651029
2021-04-20,Austria,Pfizer/BioNTech,1982313
2021-04-20,Belgium,Moderna,258392
2021-04-20,Belgium,Oxford/AstraZeneca,830072
2021-04-20,Belgium,Pfizer/BioNTech,2433500
2021-04-20,Chile,Pfizer/BioNTech,1824356
2021-04-20,Chile,Sinovac,11706751
2021-04-20,Czechia,Moderna,283802
2021-04-20,Czechia,Oxford/AstraZeneca,328689
2021-04-20,Czechia,Pfizer/BioNTech,1997753
2021-04-20,Denmark,Moderna,129419
2021-04-20,Denmark,Oxford/AstraZeneca,150957
2021-04-20,Denmark,Pfizer/BioNTech,1529850
2021-04-20,Estonia,Johnson&Johnson,0
2021-04-20,Estonia,Moderna,23222
2021-04-20,Estonia,Oxford/AstraZeneca,91878
2021-04-20,Estonia,Pfizer/BioNTech,186896
2021-04-20,Finland,Johnson&Johnson,0
2021-04-20,Finland,Moderna,117177
2021-04-20,Finland,Oxford/AstraZeneca,334863
2021-04-20,Finland,Pfizer/BioNTech,1253938
2021-04-20,France,Moderna,1407380
2021-04-20,France,Oxford/AstraZeneca,3559396
2021-04-20,France,Pfizer/BioNTech,13088990
2021-04-20,Germany,Johnson&Johnson,24
2021-04-20,Germany,Moderna,1288454
2021-04-20,Germany,Oxford/AstraZeneca,4824120
2021-04-20,Germany,Pfizer/BioNTech,17005905
2021-04-20,Hungary,Johnson&Johnson,0
2021-04-20,Hungary,Moderna,270680
2021-04-20,Hungary,Oxford/AstraZeneca,665449
2021-04-20,Hungary,Pfizer/BioNTech,2177571
2021-04-20,Hungary,Sinopharm/Beijing,1052712
2021-04-20,Hungary,Sputnik V,1103497
2021-04-20,Iceland,Johnson&Johnson,0
2021-04-20,Iceland,Moderna,8170
2021-04-20,Iceland,Oxford/AstraZeneca,23984
2021-04-20,Iceland,Pfizer/BioNTech,75412
2021-04-20,Ireland,Johnson&Johnson,0
2021-04-20,Ireland,Moderna,67172
2021-04-20,Ireland,Oxford/AstraZeneca,304473
2021-04-20,Ireland,Pfizer/BioNTech,1050970
2021-04-20,Italy,Moderna,1088102
2021-04-20,Italy,Oxford/AstraZeneca,3540186
2021-04-20,Italy,Pfizer/BioNTech,11506549
2021-04-20,Latvia,Moderna,42273
2021-04-20,Latvia,Oxford/AstraZeneca,128317
2021-04-20,Latvia,Pfizer/BioNTech,56951
2021-04-20,Lithuania,Moderna,63126
2021-04-20,Lithuania,Oxford/AstraZeneca,191282
2021-04-20,Lithuania,Pfizer/BioNTech,545829
2021-04-20,Luxembourg,Johnson&Johnson,2412
2021-04-20,Luxembourg,Moderna,13668
2021-04-20,Luxembourg,Oxford/AstraZeneca,38158
2021-04-20,Luxembourg,Pfizer/BioNTech,124566
2021-04-20,Netherlands,Johnson&Johnson,8884
2021-04-20,Netherlands,Moderna,295962
2021-04-20,Netherlands,Oxford/AstraZeneca,1266166
2021-04-20,Netherlands,Pfizer/BioNTech,3486398
2021-04-20,Poland,Johnson&Johnson,76382
2021-04-20,Poland,Moderna,890189
2021-04-20,Poland,Oxford/AstraZeneca,2041931
2021-04-20,Poland,Pfizer/BioNTech,7365443
2021-04-20,Portugal,Moderna,215548
2021-04-20,Portugal,Oxford/AstraZeneca,687246
2021-04-20,Portugal,Pfizer/BioNTech,2159323
2021-04-20,Slovakia,Moderna,120455
2021-04-20,Slovakia,Oxford/AstraZeneca,397340
2021-04-20,Slovakia,Pfizer/BioNTech,950966
2021-04-20,Slovenia,Moderna,59179
2021-04-20,Slovenia,Oxford/AstraZeneca,126606
2021-04-20,Slovenia,Pfizer/BioNTech,402021
2021-04-20,Spain,Johnson&Johnson,33883
2021-04-20,Spain,Moderna,959576
2021-04-20,Spain,Oxford/AstraZeneca,3565919
2021-04-20,Spain,Pfizer/BioNTech,10242672
2021-04-20,Sweden,Moderna,272875
2021-04-20,Sweden,Oxford/AstraZeneca,665834
2021-04-20,Sweden,Pfizer/BioNTech,2200331
2021-04-20,Switzerland,Moderna,1077408
2021-04-20,Switzerland,Pfizer/BioNTech,1133551
2021-04-20,United States,Johnson&Johnson,7961251
2021-04-20,United States,Moderna,93672874
2021-04-20,United States,Pfizer/BioNTech,111585824
