tDate,Country,Vaccine,NumberOfVaccinated
2023-02-16,Czechia,Johnson&Johnson,413721
2023-02-16,Czechia,Moderna,1641231
2023-02-16,Czechia,Pfizer/BioNTech,15661342
2023-02-16,France,Moderna,24121375
2023-02-16,France,Novavax,38609
2023-02-16,France,Pfizer/BioNTech,121144819
2023-02-16,France,Sanofi/GSK,3567
2023-02-16,Germany,Johnson&Johnson,3761225
2023-02-16,Germany,Moderna,31585328
2023-02-16,Germany,Novavax,159807
2023-02-16,Germany,Pfizer/BioNTech,138188187
2023-02-16,Germany,Valneva,7061
2023-02-16,Italy,Moderna,34323137
2023-02-16,Italy,Pfizer/BioNTech,95707489
2023-02-16,Japan,Moderna,83250984
2023-02-16,Japan,Novavax,298689
2023-02-16,Japan,Pfizer/BioNTech,297535718
2023-02-16,South Korea,Johnson&Johnson,1516272
2023-02-16,South Korea,Novavax,257891
2023-02-16,South Korea,Pfizer/BioNTech,52280498
2023-02-16,South Korea,SKYCovione,530
