 tDate,Country,Number,HolidayName
2020-05-26,Afghanistan,1,Eid al-Fitr Holiday
2020-05-26,Azerbaijan,1,Ramadan holiday
2020-05-26,Bahrain,1,Eid al-Fitr Holiday
2020-05-26,Bangladesh,1,Eid ul-Fitr Holiday
2020-05-26,Bangladesh,2,Public Holiday
2020-05-26,Brunei,1,Eid Al Fitr Holiday
2020-05-26,Comoros,1,Eid al-Fitr Holiday
2020-05-26,Egypt,1,Eid el Fitr Holiday
2020-05-26,Georgia,1,Independence Day
2020-05-26,Guyana,1,Independence Day
2020-05-26,Iraq,1,Eid al-Fitr holiday
2020-05-26,Jordan,1,Eid al-Fitr holiday
2020-05-26,Kuwait,1,Public Holiday
2020-05-26,Kuwait,2,Eid al-Fitr holiday
2020-05-26,Malaysia,1,Hari Raya Puasa
2020-05-26,Maldives,1,Eid al Fitr Holiday
2020-05-26,Nigeria,1,Id el Fitr holiday
2020-05-26,Oman,1,Eid al-Fitr Holiday
2020-05-26,Pakistan,1,Eid-ul-Fitr Holiday
2020-05-26,Qatar,1,Eid al-Fitr Holiday
2020-05-26,Saudi Arabia,1,Eid al-Fitr Holiday
2020-05-26,Sudan,1,Eid al-Fitr holiday
2020-05-26,Tunisia,1,Eid al-Fitr Holiday
2020-05-26,Turkey,1,Ramadan Feast Holiday
2020-05-26,United Arab Emirates,1,Eid al-Fitr Holiday
